ocel_event_id;ocel_object_id;ocel_qualifier
input_tally_sheettr250;tr250;Tally Sheet for pickup plan
print_w_tickettr250;tr250;Printed weighing ticket for pickup plan
assign_trs_Pcp435;tr7;Pickup plan trucks assignment
assign_trs_Pcp435;tr91;Pickup plan trucks assignment
assign_trs_Pcp435;tr230;Pickup plan trucks assignment
Lodge_Pcp143;Pcp143;lodged pickup plan
Lodge_Pcp143;Cr1362;cargo to be picked up
eval_trs_exittr88_Pcp1008;tr88;Exit evaluation for truck
eval_trs_exittr235_Pcp1913;tr235;Exit evaluation for truck
eval_trs_exittr77_Pcp1913;tr77;Exit evaluation for truck
eval_trs_exittr85_Pcp1008;tr85;Exit evaluation for truck
eval_trs_exittr56_Pcp1008;tr56;Exit evaluation for truck
eval_trs_exittr228_Pcp1913;tr228;Exit evaluation for truck
eval_trs_exittr250_Pcp1913;tr250;Exit evaluation for truck
Lodge_Pcp1987;Pcp1987;lodged pickup plan
Lodge_Pcp1987;Cr1575;cargo to be picked up
assign_trs_Pcp1410;tr264;Pickup plan trucks assignment
assign_trs_Pcp1410;tr122;Pickup plan trucks assignment
trs_entrytr153;tr153;Entry evaluation for truck
assign_trs_Pcp1410;tr190;Pickup plan trucks assignment
assign_trs_Pcp1410;tr232;Pickup plan trucks assignment
assign_trs_Pcp1410;tr299;Pickup plan trucks assignment
trs_entrytr47;tr47;Entry evaluation for truck
assign_trs_Pcp1410;tr61;Pickup plan trucks assignment
trs_entrytr158;tr158;Entry evaluation for truck
trs_entrytr91;tr91;Entry evaluation for truck
trs_entrytr7;tr7;Entry evaluation for truck
assign_trs_Pcp1410;tr21;Pickup plan trucks assignment
trs_entrytr230;tr230;Entry evaluation for truck
weigh_empty_trucktr153;tr153;Empty truck weighed
weigh_empty_trucktr47;tr47;Empty truck weighed
weigh_empty_trucktr158;tr158;Empty truck weighed
weigh_empty_trucktr7;tr7;Empty truck weighed
weigh_empty_trucktr91;tr91;Empty truck weighed
weigh_empty_trucktr230;tr230;Empty truck weighed
check_abnormalitytr153;tr153;truck exmained for empty weight abnormality
check_abnormalitytr47;tr47;truck exmained for empty weight abnormality
check_abnormalitytr158;tr158;truck exmained for empty weight abnormality
check_abnormalitytr7;tr7;truck exmained for empty weight abnormality
check_abnormalitytr91;tr91;truck exmained for empty weight abnormality
check_abnormalitytr230;tr230;truck exmained for empty weight abnormality
trs_entrytr264;tr264;Entry evaluation for truck
trs_entrytr122;tr122;Entry evaluation for truck
trs_entrytr232;tr232;Entry evaluation for truck
trs_entrytr299;tr299;Entry evaluation for truck
trs_entrytr190;tr190;Entry evaluation for truck
trs_entrytr61;tr61;Entry evaluation for truck
trs_entrytr21;tr21;Entry evaluation for truck
fail_weightr47;tr47;Truck failed to be weighed
fail_weightr158;tr158;Truck failed to be weighed
fail_weightr230;tr230;Truck failed to be weighed
weigh_empty_trucktr264;tr264;Empty truck weighed
weigh_empty_trucktr122;tr122;Empty truck weighed
Lodge_Pcp963;Pcp963;lodged pickup plan
Lodge_Pcp963;Cr1648;cargo to be picked up
weigh_empty_trucktr61;tr61;Empty truck weighed
weigh_empty_trucktr232;tr232;Empty truck weighed
weigh_empty_trucktr299;tr299;Empty truck weighed
weigh_empty_trucktr190;tr190;Empty truck weighed
weigh_empty_trucktr21;tr21;Empty truck weighed
arrive_at_Silo94;Silo94;Silo for truck load
arrive_at_Silo94;Silo94;Silo for truck load
arrive_at_Silo94;Silo94;Silo for truck load
assign_trs_Pcp247;tr256;Pickup plan trucks assignment
assign_trs_Pcp247;tr208;Pickup plan trucks assignment
check_abnormalitytr264;tr264;truck exmained for empty weight abnormality
check_abnormalitytr122;tr122;truck exmained for empty weight abnormality
assign_trs_Pcp247;tr131;Pickup plan trucks assignment
assign_trs_Pcp247;tr73;Pickup plan trucks assignment
assign_trs_Pcp247;tr207;Pickup plan trucks assignment
check_abnormalitytr61;tr61;truck exmained for empty weight abnormality
check_abnormalitytr232;tr232;truck exmained for empty weight abnormality
check_abnormalitytr299;tr299;truck exmained for empty weight abnormality
check_abnormalitytr190;tr190;truck exmained for empty weight abnormality
determine_continuanceSilo94;Silo94;silo evaluated for pickup continuance
determine_continuanceSilo94;Silo94;silo evaluated for pickup continuance
determine_continuanceSilo94;Silo94;silo evaluated for pickup continuance
check_abnormalitytr21;tr21;truck exmained for empty weight abnormality
fail_weightr61;tr61;Truck failed to be weighed
fail_weightr232;tr232;Truck failed to be weighed
fail_weightr190;tr190;Truck failed to be weighed
load_trucktr153;tr153;cargo load for truck
load_trucktr7;tr7;cargo load for truck
load_trucktr91;tr91;cargo load for truck
Lodge_Pcp1866;Pcp1866;lodged pickup plan
Lodge_Pcp1866;Cr843;cargo to be picked up
assign_trs_Pcp143;tr230;Pickup plan trucks assignment
assign_trs_Pcp143;tr103;Pickup plan trucks assignment
assign_trs_Pcp143;tr231;Pickup plan trucks assignment
assign_trs_Pcp143;tr273;Pickup plan trucks assignment
assign_trs_Pcp143;tr156;Pickup plan trucks assignment
assign_trs_Pcp143;tr160;Pickup plan trucks assignment
assign_trs_Pcp143;tr59;Pickup plan trucks assignment
arrive_at_Silo45;Silo45;Silo for truck load
arrive_at_Silo45;Silo45;Silo for truck load
arrive_at_Silo45;Silo45;Silo for truck load
trs_entrytr256;tr256;Entry evaluation for truck
trs_entrytr208;tr208;Entry evaluation for truck
assign_trs_Pcp1987;tr85;Pickup plan trucks assignment
assign_trs_Pcp1987;tr284;Pickup plan trucks assignment
trs_entrytr207;tr207;Entry evaluation for truck
assign_trs_Pcp1987;tr140;Pickup plan trucks assignment
trs_entrytr131;tr131;Entry evaluation for truck
trs_entrytr73;tr73;Entry evaluation for truck
assign_trs_Pcp1987;tr292;Pickup plan trucks assignment
determine_continuanceSilo45;Silo45;silo evaluated for pickup continuance
determine_continuanceSilo45;Silo45;silo evaluated for pickup continuance
arrive_at_Silo45;Silo45;Silo for truck load
determine_continuanceSilo45;Silo45;silo evaluated for pickup continuance
weigh_empty_trucktr256;tr256;Empty truck weighed
weigh_empty_trucktr208;tr208;Empty truck weighed
load_trucktr264;tr264;cargo load for truck
load_trucktr122;tr122;cargo load for truck
weigh_empty_trucktr131;tr131;Empty truck weighed
weigh_empty_trucktr207;tr207;Empty truck weighed
weigh_empty_trucktr73;tr73;Empty truck weighed
load_trucktr299;tr299;cargo load for truck
determine_continuanceSilo45;Silo45;silo evaluated for pickup continuance
trs_entrytr103;tr103;Entry evaluation for truck
trs_entrytr231;tr231;Entry evaluation for truck
trs_entrytr230;tr230;Entry evaluation for truck
trs_entrytr273;tr273;Entry evaluation for truck
trs_entrytr160;tr160;Entry evaluation for truck
trs_entrytr59;tr59;Entry evaluation for truck
trs_entrytr156;tr156;Entry evaluation for truck
weigh_loaded_trucktr153;tr153;Truck weighed
weigh_loaded_trucktr7;tr7;Truck weighed
weigh_loaded_trucktr91;tr91;Truck weighed
load_trucktr21;tr21;cargo load for truck
weigh_empty_trucktr231;tr231;Empty truck weighed
weigh_empty_trucktr230;tr230;Empty truck weighed
weigh_empty_trucktr273;tr273;Empty truck weighed
weigh_empty_trucktr103;tr103;Empty truck weighed
check_abnormalitytr256;tr256;truck exmained for empty weight abnormality
check_abnormalitytr208;tr208;truck exmained for empty weight abnormality
weigh_empty_trucktr156;tr156;Empty truck weighed
weigh_empty_trucktr160;tr160;Empty truck weighed
weigh_empty_trucktr59;tr59;Empty truck weighed
check_abnormalitytr131;tr131;truck exmained for empty weight abnormality
check_abnormalitytr73;tr73;truck exmained for empty weight abnormality
check_abnormalitytr207;tr207;truck exmained for empty weight abnormality
assign_trs_Pcp963;tr113;Pickup plan trucks assignment
assign_trs_Pcp963;tr163;Pickup plan trucks assignment
assign_trs_Pcp963;tr36;Pickup plan trucks assignment
assign_trs_Pcp963;tr202;Pickup plan trucks assignment
assign_trs_Pcp963;tr154;Pickup plan trucks assignment
assign_trs_Pcp963;tr38;Pickup plan trucks assignment
trs_entrytr85;tr85;Entry evaluation for truck
trs_entrytr284;tr284;Entry evaluation for truck
trs_entrytr140;tr140;Entry evaluation for truck
trs_entrytr292;tr292;Entry evaluation for truck
fail_weightr131;tr131;Truck failed to be weighed
fail_weightr207;tr207;Truck failed to be weighed
fail_weightr73;tr73;Truck failed to be weighed
input_tally_sheettr153;tr153;Tally Sheet for pickup plan
print_w_tickettr153;tr153;Printed weighing ticket for pickup plan
print_w_tickettr91;tr91;Printed weighing ticket for pickup plan
input_tally_sheettr91;tr91;Tally Sheet for pickup plan
print_w_tickettr7;tr7;Printed weighing ticket for pickup plan
input_tally_sheettr7;tr7;Tally Sheet for pickup plan
weigh_loaded_trucktr122;tr122;Truck weighed
weigh_loaded_trucktr264;tr264;Truck weighed
check_abnormalitytr273;tr273;truck exmained for empty weight abnormality
check_abnormalitytr230;tr230;truck exmained for empty weight abnormality
check_abnormalitytr103;tr103;truck exmained for empty weight abnormality
check_abnormalitytr231;tr231;truck exmained for empty weight abnormality
weigh_empty_trucktr85;tr85;Empty truck weighed
weigh_empty_trucktr140;tr140;Empty truck weighed
weigh_empty_trucktr284;tr284;Empty truck weighed
weigh_loaded_trucktr299;tr299;Truck weighed
check_abnormalitytr160;tr160;truck exmained for empty weight abnormality
check_abnormalitytr59;tr59;truck exmained for empty weight abnormality
check_abnormalitytr156;tr156;truck exmained for empty weight abnormality
weigh_empty_trucktr292;tr292;Empty truck weighed
assign_trs_Pcp1866;tr173;Pickup plan trucks assignment
assign_trs_Pcp1866;tr124;Pickup plan trucks assignment
assign_trs_Pcp1866;tr82;Pickup plan trucks assignment
assign_trs_Pcp1866;tr53;Pickup plan trucks assignment
arrive_at_Silo81;Silo81;Silo for truck load
arrive_at_Silo81;Silo81;Silo for truck load
Lodge_Pcp696;Pcp696;lodged pickup plan
Lodge_Pcp696;Cr1632;cargo to be picked up
eval_trs_exittr153_Pcp435;tr153;Exit evaluation for truck
weigh_loaded_trucktr21;tr21;Truck weighed
eval_trs_exittr91_Pcp435;tr91;Exit evaluation for truck
eval_trs_exittr7_Pcp435;tr7;Exit evaluation for truck
fail_weightr103;tr103;Truck failed to be weighed
fail_weightr231;tr231;Truck failed to be weighed
fail_weightr273;tr273;Truck failed to be weighed
fail_weightr59;tr59;Truck failed to be weighed
fail_weightr156;tr156;Truck failed to be weighed
determine_continuanceSilo81;Silo81;silo evaluated for pickup continuance
determine_continuanceSilo81;Silo81;silo evaluated for pickup continuance
check_abnormalitytr140;tr140;truck exmained for empty weight abnormality
check_abnormalitytr85;tr85;truck exmained for empty weight abnormality
check_abnormalitytr284;tr284;truck exmained for empty weight abnormality
check_abnormalitytr292;tr292;truck exmained for empty weight abnormality
load_trucktr256;tr256;cargo load for truck
load_trucktr208;tr208;cargo load for truck
arrive_at_Silo87;Silo87;Silo for truck load
arrive_at_Silo87;Silo87;Silo for truck load
Lodge_Pcp830;Pcp830;lodged pickup plan
Lodge_Pcp830;Cr1708;cargo to be picked up
trs_entrytr113;tr113;Entry evaluation for truck
trs_entrytr36;tr36;Entry evaluation for truck
trs_entrytr163;tr163;Entry evaluation for truck
trs_entrytr154;tr154;Entry evaluation for truck
trs_entrytr202;tr202;Entry evaluation for truck
trs_entrytr38;tr38;Entry evaluation for truck
fail_weightr140;tr140;Truck failed to be weighed
input_tally_sheettr122;tr122;Tally Sheet for pickup plan
print_w_tickettr122;tr122;Printed weighing ticket for pickup plan
print_w_tickettr264;tr264;Printed weighing ticket for pickup plan
input_tally_sheettr264;tr264;Tally Sheet for pickup plan
input_tally_sheettr299;tr299;Tally Sheet for pickup plan
print_w_tickettr299;tr299;Printed weighing ticket for pickup plan
determine_continuanceSilo87;Silo87;silo evaluated for pickup continuance
determine_continuanceSilo87;Silo87;silo evaluated for pickup continuance
weigh_empty_trucktr163;tr163;Empty truck weighed
weigh_empty_trucktr113;tr113;Empty truck weighed
weigh_empty_trucktr36;tr36;Empty truck weighed
weigh_empty_trucktr202;tr202;Empty truck weighed
weigh_empty_trucktr38;tr38;Empty truck weighed
weigh_empty_trucktr154;tr154;Empty truck weighed
load_trucktr230;tr230;cargo load for truck
arrive_at_Silo52;Silo52;Silo for truck load
arrive_at_Silo52;Silo52;Silo for truck load
load_trucktr160;tr160;cargo load for truck
arrive_at_Silo52;Silo52;Silo for truck load
eval_trs_exittr264_Pcp1410;tr264;Exit evaluation for truck
eval_trs_exittr122_Pcp1410;tr122;Exit evaluation for truck
eval_trs_exittr299_Pcp1410;tr299;Exit evaluation for truck
input_tally_sheettr21;tr21;Tally Sheet for pickup plan
print_w_tickettr21;tr21;Printed weighing ticket for pickup plan
trs_entrytr173;tr173;Entry evaluation for truck
trs_entrytr82;tr82;Entry evaluation for truck
trs_entrytr124;tr124;Entry evaluation for truck
trs_entrytr53;tr53;Entry evaluation for truck
determine_continuanceSilo52;Silo52;silo evaluated for pickup continuance
determine_continuanceSilo52;Silo52;silo evaluated for pickup continuance
determine_continuanceSilo52;Silo52;silo evaluated for pickup continuance
check_abnormalitytr113;tr113;truck exmained for empty weight abnormality
check_abnormalitytr163;tr163;truck exmained for empty weight abnormality
check_abnormalitytr36;tr36;truck exmained for empty weight abnormality
eval_trs_exittr21_Pcp1410;tr21;Exit evaluation for truck
check_abnormalitytr154;tr154;truck exmained for empty weight abnormality
check_abnormalitytr38;tr38;truck exmained for empty weight abnormality
check_abnormalitytr202;tr202;truck exmained for empty weight abnormality
load_trucktr284;tr284;cargo load for truck
load_trucktr85;tr85;cargo load for truck
weigh_empty_trucktr82;tr82;Empty truck weighed
weigh_empty_trucktr53;tr53;Empty truck weighed
weigh_empty_trucktr173;tr173;Empty truck weighed
weigh_empty_trucktr124;tr124;Empty truck weighed
load_trucktr292;tr292;cargo load for truck
fail_weightr36;tr36;Truck failed to be weighed
fail_weightr163;tr163;Truck failed to be weighed
weigh_loaded_trucktr256;tr256;Truck weighed
weigh_loaded_trucktr208;tr208;Truck weighed
check_abnormalitytr82;tr82;truck exmained for empty weight abnormality
check_abnormalitytr124;tr124;truck exmained for empty weight abnormality
check_abnormalitytr53;tr53;truck exmained for empty weight abnormality
check_abnormalitytr173;tr173;truck exmained for empty weight abnormality
assign_trs_Pcp696;tr283;Pickup plan trucks assignment
arrive_at_Silo22;Silo22;Silo for truck load
arrive_at_Silo22;Silo22;Silo for truck load
arrive_at_Silo22;Silo22;Silo for truck load
assign_trs_Pcp696;tr43;Pickup plan trucks assignment
assign_trs_Pcp696;tr134;Pickup plan trucks assignment
arrive_at_Silo22;Silo22;Silo for truck load
weigh_loaded_trucktr230;tr230;Truck weighed
weigh_loaded_trucktr160;tr160;Truck weighed
fail_weightr82;tr82;Truck failed to be weighed
fail_weightr173;tr173;Truck failed to be weighed
determine_continuanceSilo22;Silo22;silo evaluated for pickup continuance
determine_continuanceSilo22;Silo22;silo evaluated for pickup continuance
determine_continuanceSilo22;Silo22;silo evaluated for pickup continuance
determine_continuanceSilo22;Silo22;silo evaluated for pickup continuance
load_trucktr202;tr202;cargo load for truck
load_trucktr154;tr154;cargo load for truck
load_trucktr38;tr38;cargo load for truck
load_trucktr113;tr113;cargo load for truck
input_tally_sheettr208;tr208;Tally Sheet for pickup plan
print_w_tickettr208;tr208;Printed weighing ticket for pickup plan
input_tally_sheettr256;tr256;Tally Sheet for pickup plan
print_w_tickettr256;tr256;Printed weighing ticket for pickup plan
weigh_loaded_trucktr284;tr284;Truck weighed
weigh_loaded_trucktr85;tr85;Truck weighed
arrive_at_Silo1;Silo1;Silo for truck load
arrive_at_Silo1;Silo1;Silo for truck load
weigh_loaded_trucktr292;tr292;Truck weighed
assign_trs_Pcp830;tr11;Pickup plan trucks assignment
assign_trs_Pcp830;tr66;Pickup plan trucks assignment
assign_trs_Pcp830;tr217;Pickup plan trucks assignment
assign_trs_Pcp830;tr140;Pickup plan trucks assignment
eval_trs_exittr208_Pcp247;tr208;Exit evaluation for truck
eval_trs_exittr256_Pcp247;tr256;Exit evaluation for truck
determine_continuanceSilo1;Silo1;silo evaluated for pickup continuance
determine_continuanceSilo1;Silo1;silo evaluated for pickup continuance
trs_entrytr283;tr283;Entry evaluation for truck
input_tally_sheettr230;tr230;Tally Sheet for pickup plan
print_w_tickettr230;tr230;Printed weighing ticket for pickup plan
print_w_tickettr160;tr160;Printed weighing ticket for pickup plan
input_tally_sheettr160;tr160;Tally Sheet for pickup plan
trs_entrytr134;tr134;Entry evaluation for truck
trs_entrytr43;tr43;Entry evaluation for truck
load_trucktr124;tr124;cargo load for truck
load_trucktr53;tr53;cargo load for truck
weigh_empty_trucktr283;tr283;Empty truck weighed
eval_trs_exittr230_Pcp143;tr230;Exit evaluation for truck
eval_trs_exittr160_Pcp143;tr160;Exit evaluation for truck
weigh_empty_trucktr43;tr43;Empty truck weighed
weigh_empty_trucktr134;tr134;Empty truck weighed
print_w_tickettr284;tr284;Printed weighing ticket for pickup plan
input_tally_sheettr284;tr284;Tally Sheet for pickup plan
input_tally_sheettr85;tr85;Tally Sheet for pickup plan
print_w_tickettr85;tr85;Printed weighing ticket for pickup plan
input_tally_sheettr292;tr292;Tally Sheet for pickup plan
print_w_tickettr292;tr292;Printed weighing ticket for pickup plan
