ocel_source_id;ocel_target_id;ocel_qualifier
o-990067;i-880276;comprises
o-990067;i-880277;comprises
o-990067;i-880278;comprises
Eastern Oak Insurance Zrt.;o-990067;places
i-880276;Fire Stick 4K;is a
i-880277;iPad Air;is a
i-880278;MacBook Air;is a
p-660030;Gyunam Park;shipped by
o-990068;i-880279;comprises
o-990068;i-880280;comprises
o-990068;i-880281;comprises
o-990068;i-880282;comprises
o-990068;i-880283;comprises
o-990068;i-880284;comprises
o-990068;i-880285;comprises
o-990068;i-880286;comprises
o-990068;i-880287;comprises
o-990068;i-880288;comprises
o-990068;i-880289;comprises
o-990068;i-880290;comprises
Nordica Systems GmbH;o-990068;places
i-880279;Echo Show 8;is a
i-880280;Fire Stick;is a
i-880281;MacBook Air;is a
i-880282;iPhone X;is a
i-880283;Echo Studio;is a
i-880284;iPad;is a
i-880285;iPad;is a
i-880286;Echo Studio;is a
i-880287;Echo;is a
i-880288;iPhone 11;is a
i-880289;iPad mini;is a
i-880290;iPad mini;is a
o-990069;i-880291;comprises
Pantheon Art Gallery Kft.;o-990069;places
i-880291;Echo;is a
p-660031;i-880213;contains
p-660031;i-880210;contains
p-660031;i-880214;contains
p-660031;i-880211;contains
p-660031;i-880212;contains
p-660031;i-880215;contains
o-990070;i-880292;comprises
o-990070;i-880293;comprises
o-990070;i-880294;comprises
o-990070;i-880295;comprises
o-990070;i-880296;comprises
Nordica Systems GmbH;o-990070;places
i-880292;Echo Dot;is a
i-880293;iPhone 11;is a
i-880294;iPad mini;is a
i-880295;Echo Plus;is a
i-880296;Fire Stick;is a
p-660032;i-880233;contains
p-660032;i-880232;contains
p-660032;i-880231;contains
p-660032;i-880228;contains
p-660032;i-880229;contains
p-660032;i-880239;contains
p-660032;i-880237;contains
p-660032;i-880238;contains
p-660032;i-880230;contains
p-660032;i-880236;contains
p-660032;i-880235;contains
p-660032;i-880269;contains
p-660032;i-880268;contains
p-660032;i-880266;contains
p-660032;i-880265;contains
p-660032;i-880264;contains
p-660032;i-880278;contains
p-660032;i-880277;contains
p-660032;i-880276;contains
p-660032;i-880234;contains
o-990071;i-880297;comprises
o-990071;i-880298;comprises
o-990071;i-880299;comprises
o-990071;i-880300;comprises
AlpenTech Innovations AG;o-990071;places
i-880297;iPad;is a
i-880298;iPhone 11;is a
i-880299;iPad Pro;is a
i-880300;iPad Pro;is a
p-660031;Eduardo Goulart Rocha;shipped by
o-990072;i-880301;comprises
o-990072;i-880302;comprises
o-990072;i-880303;comprises
o-990072;i-880304;comprises
o-990072;i-880305;comprises
o-990072;i-880306;comprises
o-990072;i-880307;comprises
o-990072;i-880308;comprises
o-990072;i-880309;comprises
Pantheon Art Gallery Kft.;o-990072;places
i-880301;MacBook Air;is a
i-880302;Kindle;is a
i-880303;iPhone 11;is a
i-880304;Fire Stick 4K;is a
i-880305;Echo;is a
i-880306;iPad;is a
i-880307;Fire Stick 4K;is a
i-880308;Echo Studio;is a
i-880309;Echo Show 8;is a
o-990073;i-880310;comprises
o-990073;i-880311;comprises
Balkan Minerals d.o.o.;o-990073;places
i-880310;MacBook Pro;is a
i-880311;iPhone 11 Pro;is a
p-660032;Viki Peeva;shipped by
o-990074;i-880312;comprises
o-990074;i-880313;comprises
o-990074;i-880314;comprises
Pantheon Art Gallery Kft.;o-990074;places
i-880312;Echo;is a
i-880313;Echo Dot;is a
i-880314;Fire Stick 4K;is a
p-660033;i-880220;contains
p-660033;i-880222;contains
p-660033;i-880223;contains
p-660033;Majid Rafiei;shipped by
o-990075;i-880315;comprises
o-990075;i-880316;comprises
o-990075;i-880317;comprises
Balkan Minerals d.o.o.;o-990075;places
i-880315;iPhone X;is a
i-880316;iPad mini;is a
i-880317;iPhone 11;is a
o-990076;i-880318;comprises
o-990076;i-880319;comprises
o-990076;i-880320;comprises
o-990076;i-880321;comprises
SwissPeak Timepieces AG;o-990076;places
i-880318;Echo Plus;is a
i-880319;iPad;is a
i-880320;iPhone 11;is a
i-880321;MacBook Pro;is a
o-990077;i-880322;comprises
o-990077;i-880323;comprises
o-990077;i-880324;comprises
o-990077;i-880325;comprises
o-990077;i-880326;comprises
o-990077;i-880327;comprises
o-990077;i-880328;comprises
Carpathian Financial Services plc;o-990077;places
i-880322;Echo;is a
i-880323;iPhone 8;is a
i-880324;Echo;is a
i-880325;iPhone 8;is a
i-880326;Echo;is a
i-880327;Fire Stick 4K;is a
i-880328;iPad Pro;is a
p-660034;i-880249;contains
p-660034;i-880288;contains
p-660034;i-880284;contains
p-660034;i-880290;contains
p-660034;i-880283;contains
p-660034;i-880282;contains
p-660034;i-880279;contains
p-660034;i-880281;contains
p-660034;i-880287;contains
p-660034;i-880293;contains
p-660034;i-880295;contains
p-660034;i-880292;contains
p-660034;i-880294;contains
p-660034;i-880285;contains
p-660034;i-880296;contains
p-660034;i-880250;contains
o-990078;i-880329;comprises
o-990078;i-880330;comprises
o-990078;i-880331;comprises
o-990078;i-880332;comprises
o-990078;i-880333;comprises
Eastern Oak Insurance Zrt.;o-990078;places
i-880329;iPhone 11 Pro;is a
i-880330;Kindle;is a
i-880331;Kindle;is a
i-880332;Fire Stick;is a
i-880333;iPad mini;is a
o-990079;i-880334;comprises
o-990079;i-880335;comprises
o-990079;i-880336;comprises
Iberian Sun Solaridades SA;o-990079;places
i-880334;MacBook Air;is a
i-880335;Echo Show 8;is a
i-880336;Echo Show 8;is a
o-990080;i-880337;comprises
o-990080;i-880338;comprises
o-990080;i-880339;comprises
SwissPeak Timepieces AG;o-990080;places
i-880337;iPhone X;is a
i-880338;Echo Studio;is a
i-880339;iPad Pro;is a
p-660034;Alessandro Berti;shipped by
o-990081;i-880340;comprises
o-990081;i-880341;comprises
o-990081;i-880342;comprises
o-990081;i-880343;comprises
Iberian Sun Solaridades SA;o-990081;places
i-880340;iPad Pro;is a
i-880341;iPad Air;is a
i-880342;iPad Pro;is a
i-880343;Fire Stick;is a
p-660035;i-880256;contains
p-660035;i-880257;contains
p-660035;i-880255;contains
p-660035;i-880251;contains
p-660035;i-880252;contains
p-660035;i-880259;contains
p-660035;i-880261;contains
p-660035;i-880258;contains
p-660035;i-880254;contains
p-660035;i-880260;contains
p-660035;i-880253;contains
o-990082;i-880344;comprises
o-990082;i-880345;comprises
o-990082;i-880346;comprises
o-990082;i-880347;comprises
o-990082;i-880348;comprises
AlpenTech Innovations AG;o-990082;places
i-880344;iPad mini;is a
i-880345;Fire Stick 4K;is a
i-880346;Echo Plus;is a
i-880347;iPhone 11 Pro;is a
i-880348;Fire Stick;is a
p-660035;Alessandro Berti;shipped by
p-660036;i-880263;contains
p-660036;i-880262;contains
p-660037;i-880271;contains
p-660037;i-880327;contains
p-660037;i-880326;contains
p-660037;i-880324;contains
p-660037;i-880325;contains
p-660037;i-880328;contains
p-660037;i-880323;contains
p-660037;i-880270;contains
o-990083;i-880349;comprises
o-990083;i-880350;comprises
o-990083;i-880351;comprises
Vesta Fashion House GmbH;o-990083;places
i-880349;Echo Show 5;is a
i-880350;iPhone 11;is a
i-880351;iPhone 8;is a
p-660036;Eduardo Goulart Rocha;shipped by
p-660037;Majid Rafiei;shipped by
o-990084;i-880352;comprises
o-990084;i-880353;comprises
Golden Fleece Textiles S.A.R.L.;o-990084;places
i-880352;Kindle;is a
i-880353;iPad Pro;is a
o-990085;i-880354;comprises
o-990085;i-880355;comprises
o-990085;i-880356;comprises
Balkan Minerals d.o.o.;o-990085;places
i-880354;MacBook Air;is a
i-880355;iPhone 8;is a
i-880356;Kindle;is a
p-660038;i-880275;contains
p-660038;i-880272;contains
p-660038;i-880273;contains
p-660038;i-880311;contains
p-660038;i-880316;contains
p-660038;i-880315;contains
p-660038;i-880317;contains
p-660038;i-880310;contains
p-660038;i-880274;contains
o-990086;i-880357;comprises
o-990086;i-880358;comprises
Riviera Robotics SAS;o-990086;places
i-880357;iPad Pro;is a
i-880358;iPad Air;is a
o-990087;i-880359;comprises
o-990087;i-880360;comprises
o-990087;i-880361;comprises
o-990087;i-880362;comprises
Balkan Minerals d.o.o.;o-990087;places
i-880359;Echo Show 8;is a
i-880360;MacBook Pro;is a
i-880361;Kindle;is a
i-880362;iPad Pro;is a
o-990088;i-880363;comprises
o-990088;i-880364;comprises
o-990088;i-880365;comprises
o-990088;i-880366;comprises
o-990088;i-880367;comprises
AlpenTech Innovations AG;o-990088;places
i-880363;MacBook Air;is a
i-880364;Kindle;is a
i-880365;Echo Dot;is a
i-880366;Fire Stick;is a
i-880367;iPhone X;is a
o-990089;i-880368;comprises
o-990089;i-880369;comprises
o-990089;i-880370;comprises
o-990089;i-880371;comprises
Nordica Systems GmbH;o-990089;places
i-880368;Echo Studio;is a
i-880369;Kindle;is a
i-880370;iPhone 11 Pro;is a
i-880371;Kindle Paperwhite;is a
p-660038;Majid Rafiei;shipped by
o-990090;i-880372;comprises
o-990090;i-880373;comprises
o-990090;i-880374;comprises
o-990090;i-880375;comprises
o-990090;i-880376;comprises
o-990090;i-880377;comprises
Mediterranea Luxury Cruises S.p.A.;o-990090;places
i-880372;Fire Stick;is a
i-880373;Echo;is a
i-880374;iPad Air;is a
i-880375;iPad Air;is a
i-880376;MacBook Air;is a
i-880377;Echo Show 5;is a
p-660039;i-880301;contains
p-660039;i-880302;contains
p-660039;i-880305;contains
p-660039;i-880304;contains
p-660039;i-880303;contains
p-660039;i-880309;contains
p-660039;i-880313;contains
p-660039;i-880314;contains
p-660039;i-880308;contains
p-660039;i-880312;contains
p-660039;i-880307;contains
p-660039;i-880306;contains
p-660039;i-880291;contains
p-660039;Eduardo Goulart Rocha;shipped by
p-660040;i-880300;contains
p-660040;i-880297;contains
p-660040;i-880298;contains
p-660040;i-880345;contains
p-660040;i-880347;contains
p-660040;i-880346;contains
p-660040;i-880344;contains
p-660040;i-880348;contains
p-660040;i-880367;contains
p-660040;i-880363;contains
p-660040;i-880366;contains
p-660040;i-880365;contains
p-660040;i-880299;contains
o-990091;i-880378;comprises
o-990091;i-880379;comprises
o-990091;i-880380;comprises
o-990091;i-880381;comprises
Iberian Sun Solaridades SA;o-990091;places
i-880378;Echo Show 8;is a
i-880379;Echo Dot;is a
i-880380;Echo Show 8;is a
i-880381;iPhone 11;is a
o-990092;i-880382;comprises
o-990092;i-880383;comprises
o-990092;i-880384;comprises
o-990092;i-880385;comprises
o-990092;i-880386;comprises
o-990092;i-880387;comprises
o-990092;i-880388;comprises
Balkan Minerals d.o.o.;o-990092;places
i-880382;Echo Show 5;is a
i-880383;Fire Stick 4K;is a
i-880384;Echo Show 5;is a
i-880385;iPhone 11 Pro;is a
i-880386;iPhone 8;is a
i-880387;Fire Stick;is a
i-880388;Fire Stick 4K;is a
p-660040;Viki Peeva;shipped by
o-990093;i-880389;comprises
o-990093;i-880390;comprises
o-990093;i-880391;comprises
o-990093;i-880392;comprises
Celtica Green Farms Oy;o-990093;places
i-880389;iPad Air;is a
i-880390;Echo;is a
i-880391;iPhone X;is a
i-880392;iPad Air;is a
o-990094;i-880393;comprises
o-990094;i-880394;comprises
o-990094;i-880395;comprises
o-990094;i-880396;comprises
o-990094;i-880397;comprises
o-990094;i-880398;comprises
o-990094;i-880399;comprises
Nordica Systems GmbH;o-990094;places
i-880393;Kindle Paperwhite;is a
i-880394;Kindle;is a
i-880395;Fire Stick 4K;is a
i-880396;Kindle Paperwhite;is a
i-880397;Echo Plus;is a
i-880398;Echo Studio;is a
i-880399;iPad mini;is a
o-990095;i-880400;comprises
o-990095;i-880401;comprises
o-990095;i-880402;comprises
Golden Fleece Textiles S.A.R.L.;o-990095;places
i-880400;Echo Show 5;is a
i-880401;iPad Air;is a
i-880402;iPhone 8;is a
o-990096;i-880403;comprises
o-990096;i-880404;comprises
o-990096;i-880405;comprises
o-990096;i-880406;comprises
o-990096;i-880407;comprises
Golden Fleece Textiles S.A.R.L.;o-990096;places
i-880403;MacBook Pro;is a
i-880404;Echo Show 8;is a
i-880405;iPhone 8;is a
i-880406;iPhone X;is a
i-880407;Echo Studio;is a
p-660041;i-880330;contains
p-660041;i-880331;contains
p-660041;i-880332;contains
p-660041;i-880329;contains
p-660041;i-880333;contains
p-660041;i-880267;contains
o-990097;i-880408;comprises
o-990097;i-880409;comprises
o-990097;i-880410;comprises
o-990097;i-880411;comprises
Carpathian Financial Services plc;o-990097;places
i-880408;Echo Dot;is a
i-880409;iPad mini;is a
i-880410;Kindle;is a
i-880411;Echo;is a
p-660042;i-880286;contains
p-660042;i-880280;contains
p-660042;i-880369;contains
p-660042;i-880371;contains
p-660042;i-880370;contains
p-660042;i-880368;contains
p-660042;i-880399;contains
p-660042;i-880396;contains
p-660042;i-880393;contains
p-660042;i-880394;contains
p-660042;i-880398;contains
p-660042;i-880289;contains
o-990098;i-880412;comprises
o-990098;i-880413;comprises
o-990098;i-880414;comprises
o-990098;i-880415;comprises
o-990098;i-880416;comprises
o-990098;i-880417;comprises
o-990098;i-880418;comprises
o-990098;i-880419;comprises
Pantheon Art Gallery Kft.;o-990098;places
i-880412;Echo Show 8;is a
i-880413;Echo Show 8;is a
i-880414;Fire Stick 4K;is a
i-880415;Kindle;is a
i-880416;iPhone X;is a
i-880417;MacBook Pro;is a
i-880418;Fire Stick 4K;is a
i-880419;Echo Plus;is a
p-660041;Yisong Zhang;shipped by
p-660042;Eduardo Goulart Rocha;shipped by
p-660043;i-880318;contains
p-660043;i-880319;contains
p-660043;i-880321;contains
p-660043;i-880338;contains
p-660043;i-880339;contains
p-660043;i-880320;contains
p-660043;Majid Rafiei;shipped by
p-660044;i-880341;contains
p-660044;i-880343;contains
p-660044;i-880342;contains
p-660044;i-880335;contains
p-660044;i-880340;contains
p-660044;i-880334;contains
p-660044;i-880381;contains
p-660044;i-880380;contains
p-660044;i-880379;contains
p-660044;i-880336;contains
p-660044;Majid Rafiei;shipped by
o-990099;i-880420;comprises
o-990099;i-880421;comprises
o-990099;i-880422;comprises
o-990099;i-880423;comprises
o-990099;i-880424;comprises
o-990099;i-880425;comprises
o-990099;i-880426;comprises
Nordica Systems GmbH;o-990099;places
i-880420;Echo Plus;is a
i-880421;iPad Pro;is a
i-880422;MacBook Pro;is a
i-880423;iPhone 11 Pro;is a
i-880424;Echo Show 5;is a
i-880425;Echo Plus;is a
i-880426;MacBook Pro;is a
p-660045;i-880351;contains
p-660045;i-880350;contains
p-660045;i-880349;contains
p-660045;Eduardo Goulart Rocha;shipped by
o-990100;i-880427;comprises
o-990100;i-880428;comprises
o-990100;i-880429;comprises
o-990100;i-880430;comprises
Golden Fleece Textiles S.A.R.L.;o-990100;places
i-880427;iPhone 11 Pro;is a
i-880428;Echo Show 5;is a
i-880429;Fire Stick;is a
i-880430;iPhone 11 Pro;is a
p-660046;i-880352;contains
p-660046;i-880401;contains
p-660046;i-880403;contains
p-660046;i-880402;contains
p-660046;i-880400;contains
p-660046;i-880407;contains
p-660046;i-880406;contains
p-660046;i-880405;contains
p-660046;i-880353;contains
p-660046;Eduardo Goulart Rocha;shipped by
o-990101;i-880431;comprises
o-990101;i-880432;comprises
o-990101;i-880433;comprises
o-990101;i-880434;comprises
AlpenTech Innovations AG;o-990101;places
i-880431;Fire Stick 4K;is a
i-880432;Kindle Paperwhite;is a
i-880433;MacBook Air;is a
i-880434;iPhone 11;is a
o-990102;i-880435;comprises
o-990102;i-880436;comprises
Eastern Oak Insurance Zrt.;o-990102;places
i-880435;Echo Dot;is a
i-880436;Echo Dot;is a
o-990103;i-880437;comprises
o-990103;i-880438;comprises
o-990103;i-880439;comprises
o-990103;i-880440;comprises
o-990103;i-880441;comprises
Celtica Green Farms Oy;o-990103;places
i-880437;iPad;is a
i-880438;MacBook Pro;is a
i-880439;iPhone 11 Pro;is a
i-880440;Echo Show 5;is a
i-880441;MacBook Pro;is a
o-990104;i-880442;comprises
o-990104;i-880443;comprises
Vesta Fashion House GmbH;o-990104;places
i-880442;Echo Dot;is a
i-880443;Echo;is a
o-990105;i-880444;comprises
o-990105;i-880445;comprises
o-990105;i-880446;comprises
o-990105;i-880447;comprises
o-990105;i-880448;comprises
AlpenTech Innovations AG;o-990105;places
i-880444;iPad;is a
i-880445;iPad Air;is a
i-880446;Fire Stick 4K;is a
i-880447;Kindle Paperwhite;is a
i-880448;MacBook Pro;is a
o-990106;i-880449;comprises
o-990106;i-880450;comprises
o-990106;i-880451;comprises
o-990106;i-880452;comprises
Eastern Oak Insurance Zrt.;o-990106;places
i-880449;iPhone 11;is a
i-880450;Echo Plus;is a
i-880451;Kindle Paperwhite;is a
i-880452;MacBook Air;is a
o-990107;i-880453;comprises
o-990107;i-880454;comprises
o-990107;i-880455;comprises
o-990107;i-880456;comprises
Eastern Oak Insurance Zrt.;o-990107;places
i-880453;Fire Stick;is a
i-880454;iPhone X;is a
i-880455;Fire Stick;is a
i-880456;Echo Show 5;is a
p-660047;i-880362;contains
p-660047;i-880361;contains
p-660047;i-880360;contains
p-660047;i-880359;contains
p-660047;i-880382;contains
p-660047;i-880383;contains
p-660047;i-880384;contains
p-660047;i-880387;contains
p-660047;i-880388;contains
p-660047;i-880386;contains
p-660047;i-880385;contains
p-660047;i-880354;contains
p-660047;i-880356;contains
p-660047;i-880355;contains
o-990108;i-880457;comprises
o-990108;i-880458;comprises
AlpenTech Innovations AG;o-990108;places
i-880457;MacBook Air;is a
i-880458;iPhone X;is a
p-660047;Alessandro Berti;shipped by
p-660048;i-880376;contains
p-660048;i-880372;contains
p-660048;i-880374;contains
p-660048;i-880375;contains
p-660048;i-880373;contains
p-660048;i-880377;contains
p-660049;i-880389;contains
p-660049;i-880392;contains
p-660049;i-880390;contains
p-660049;i-880439;contains
p-660049;i-880441;contains
p-660049;i-880438;contains
p-660049;i-880440;contains
p-660049;i-880437;contains
p-660049;i-880391;contains
o-990109;i-880459;comprises
o-990109;i-880460;comprises
Pantheon Art Gallery Kft.;o-990109;places
i-880459;Echo Studio;is a
i-880460;iPad mini;is a
o-990110;i-880461;comprises
o-990110;i-880462;comprises
Pantheon Art Gallery Kft.;o-990110;places
i-880461;MacBook Air;is a
i-880462;Echo;is a
p-660048;Viki Peeva;shipped by
o-990111;i-880463;comprises
o-990111;i-880464;comprises
o-990111;i-880465;comprises
o-990111;i-880466;comprises
o-990111;i-880467;comprises
Balkan Minerals d.o.o.;o-990111;places
i-880463;iPad Pro;is a
i-880464;iPhone 8;is a
i-880465;Fire Stick;is a
i-880466;MacBook Pro;is a
i-880467;Echo Show 5;is a
p-660049;Yisong Zhang;shipped by
o-990112;i-880468;comprises
o-990112;i-880469;comprises
Eastern Oak Insurance Zrt.;o-990112;places
i-880468;iPhone X;is a
i-880469;iPhone X;is a
o-990113;i-880470;comprises
o-990113;i-880471;comprises
o-990113;i-880472;comprises
Vesta Fashion House GmbH;o-990113;places
i-880470;Kindle Paperwhite;is a
i-880471;Fire Stick;is a
i-880472;Echo Plus;is a
o-990114;i-880473;comprises
o-990114;i-880474;comprises
o-990114;i-880475;comprises
o-990114;i-880476;comprises
o-990114;i-880477;comprises
o-990114;i-880478;comprises
o-990114;i-880479;comprises
SwissPeak Timepieces AG;o-990114;places
i-880473;Echo Studio;is a
i-880474;iPad;is a
i-880475;iPhone 8;is a
i-880476;iPad mini;is a
i-880477;iPad Air;is a
i-880478;Echo Dot;is a
i-880479;iPad Pro;is a
p-660050;i-880408;contains
p-660050;i-880411;contains
p-660050;i-880409;contains
p-660050;i-880322;contains
p-660050;i-880410;contains
o-990115;i-880480;comprises
o-990115;i-880481;comprises
o-990115;i-880482;comprises
o-990115;i-880483;comprises
o-990115;i-880484;comprises
o-990115;i-880485;comprises
o-990115;i-880486;comprises
o-990115;i-880487;comprises
Celtica Green Farms Oy;o-990115;places
i-880480;Fire Stick;is a
i-880481;Echo Plus;is a
i-880482;MacBook Pro;is a
i-880483;iPad;is a
i-880484;Echo Show 5;is a
i-880485;Echo Show 8;is a
i-880486;Echo Studio;is a
i-880487;Echo Dot;is a
p-660051;i-880419;contains
p-660051;i-880413;contains
p-660051;i-880416;contains
p-660051;i-880415;contains
