ocel_id;ocel_time;ocel_changed_field;weight;price
i-880514;2023-05-12 13:38:41;;0.44;476.0
i-880515;2023-05-12 13:38:41;;0.166;799.0
i-880516;2023-05-12 13:38:41;;0.483;495.0
i-880517;2023-05-12 15:35:28;;1.37;2500.0
i-880518;2023-05-12 15:35:28;;0.38;29.99
i-880519;2023-05-12 15:35:28;;0.172;699.0
i-880520;2023-05-12 17:29:02;;0.28;89.99
i-880521;2023-05-12 17:29:02;;0.98;129.99
i-880522;2023-05-12 17:29:02;;0.495;129.0
i-880523;2023-05-12 17:29:02;;0.28;89.99
i-880524;2023-05-12 17:29:02;;0.483;495.0
i-880525;2023-05-12 19:16:09;;0.483;1099.0
i-880526;2023-05-12 19:16:09;;0.21;529.0
i-880527;2023-05-12 19:16:09;;0.495;129.0
i-880528;2023-05-12 22:08:30;;0.98;129.99
i-880529;2023-05-12 22:08:30;;0.483;1099.0
i-880530;2023-05-13 15:33:56;;0.166;799.0
i-880531;2023-05-13 15:33:56;;0.483;1099.0
i-880532;2023-05-13 15:33:56;;1.25;2200.0
i-880533;2023-05-14 15:44:48;;0.28;449.0
i-880534;2023-05-14 15:44:48;;0.88;89.99
i-880535;2023-05-14 15:44:48;;1.28;149.99
i-880536;2023-05-14 15:44:48;;1.25;2200.0
i-880537;2023-05-14 15:44:48;;0.166;799.0
i-880538;2023-05-15 08:24:33;;0.172;699.0
i-880539;2023-05-15 08:24:33;;0.44;476.0
i-880540;2023-05-15 08:24:33;;0.38;29.99
i-880541;2023-05-15 08:24:33;;1.48;199.99
i-880542;2023-05-15 08:24:33;;0.28;89.99
i-880543;2023-05-15 08:24:33;;0.28;89.99
i-880544;2023-05-15 10:24:55;;0.44;476.0
i-880545;2023-05-15 10:24:55;;0.98;129.99
i-880546;2023-05-15 10:24:55;;0.21;529.0
i-880547;2023-05-15 10:24:55;;0.88;89.99
i-880548;2023-05-15 12:07:56;;0.88;89.99
i-880549;2023-05-15 12:07:56;;0.172;699.0
i-880550;2023-05-15 12:07:56;;1.25;2200.0
i-880551;2023-05-15 12:07:56;;0.2;39.99
i-880552;2023-05-15 12:07:56;;0.2;39.99
i-880553;2023-05-15 13:33:57;;1.28;149.99
i-880554;2023-05-15 13:33:57;;0.188;1149.0
i-880555;2023-05-15 13:33:57;;0.28;449.0
i-880556;2023-05-15 15:26:00;;0.44;476.0
i-880557;2023-05-15 15:26:00;;1.28;149.99
i-880558;2023-05-15 15:26:00;;0.495;129.0
i-880559;2023-05-15 15:26:00;;0.78;99.99
i-880560;2023-05-15 17:10:05;;0.166;799.0
i-880561;2023-05-15 17:10:05;;0.28;89.99
i-880562;2023-05-15 17:10:05;;0.483;1099.0
i-880563;2023-05-15 18:38:16;;0.88;89.99
i-880564;2023-05-15 18:38:16;;0.172;699.0
i-880565;2023-05-15 18:38:16;;0.98;129.99
i-880566;2023-05-15 18:38:16;;0.28;449.0
i-880567;2023-05-15 18:38:16;;0.28;89.99
i-880568;2023-05-15 18:38:16;;0.166;799.0
i-880569;2023-05-15 18:38:16;;0.188;1149.0
i-880570;2023-05-15 21:30:59;;0.98;129.99
i-880571;2023-05-15 21:30:59;;0.28;449.0
i-880572;2023-05-15 21:30:59;;0.188;1149.0
i-880573;2023-05-15 21:30:59;;0.2;39.99
i-880574;2023-05-16 05:06:51;;0.483;495.0
i-880575;2023-05-16 05:06:51;;0.21;529.0
i-880576;2023-05-16 05:06:51;;0.28;449.0
i-880577;2023-05-16 09:37:38;;0.88;89.99
i-880578;2023-05-16 09:37:38;;0.172;699.0
i-880579;2023-05-16 09:37:38;;0.483;79.99
i-880580;2023-05-16 09:37:38;;0.495;129.0
i-880581;2023-05-16 09:37:38;;0.88;89.99
i-880582;2023-05-16 11:33:21;;0.28;89.99
i-880583;2023-05-16 13:24:48;;0.172;699.0
i-880584;2023-05-16 13:24:48;;1.28;149.99
i-880585;2023-05-16 15:07:41;;1.25;2200.0
i-880586;2023-05-16 16:33:28;;1.37;2500.0
i-880587;2023-05-16 16:33:28;;0.495;129.0
i-880588;2023-05-16 16:33:28;;0.2;39.99
i-880589;2023-05-16 16:33:28;;0.21;529.0
i-880590;2023-05-16 18:25:02;;0.44;476.0
i-880591;2023-05-16 18:25:02;;0.483;495.0
i-880592;2023-05-16 18:25:02;;0.78;99.99
i-880593;2023-05-16 18:25:02;;0.188;1149.0
i-880594;2023-05-16 18:25:02;;0.2;39.99
i-880595;2023-05-16 18:25:02;;0.483;495.0
i-880596;2023-05-16 18:25:02;;0.2;39.99
i-880597;2023-05-16 20:51:17;;0.166;799.0
i-880598;2023-05-16 20:51:17;;0.483;79.99
i-880599;2023-05-16 20:51:17;;0.495;129.0
i-880600;2023-05-16 20:51:17;;1.48;199.99
i-880601;2023-05-16 20:51:17;;0.21;529.0
i-880602;2023-05-16 20:51:17;;1.37;2500.0
i-880603;2023-05-16 20:51:17;;0.28;449.0
i-880604;2023-05-16 20:51:17;;1.48;199.99
i-880605;2023-05-16 20:51:17;;0.38;29.99
i-880606;2023-05-16 20:51:17;;0.172;699.0
i-880607;2023-05-16 20:51:17;;0.483;1099.0
i-880608;2023-05-16 20:51:17;;1.37;2500.0
i-880609;2023-05-17 02:08:38;;0.78;99.99
i-880610;2023-05-17 02:08:38;;0.28;89.99
i-880611;2023-05-17 02:08:38;;0.483;79.99
i-880612;2023-05-17 02:08:38;;0.483;79.99
i-880613;2023-05-17 02:08:38;;0.166;799.0
i-880614;2023-05-17 02:08:38;;0.38;29.99
i-880615;2023-05-17 02:08:38;;0.38;29.99
i-880616;2023-05-17 09:21:36;;1.48;199.99
i-880617;2023-05-17 09:21:36;;1.25;2200.0
i-880618;2023-05-17 11:01:17;;0.28;89.99
i-880619;2023-05-17 11:01:17;;0.495;129.0
i-880620;2023-05-17 11:01:17;;0.78;99.99
i-880621;2023-05-17 11:01:17;;0.166;799.0
i-880622;2023-05-17 11:01:17;;0.21;529.0
i-880623;2023-05-17 12:20:40;;0.28;89.99
i-880624;2023-05-17 12:20:40;;0.483;1099.0
i-880625;2023-05-17 12:20:40;;0.483;495.0
i-880626;2023-05-17 12:20:40;;0.483;79.99
i-880627;2023-05-17 12:20:40;;0.28;449.0
i-880628;2023-05-17 12:20:40;;0.188;1149.0
i-880629;2023-05-17 13:59:26;;0.188;1149.0
i-880630;2023-05-17 13:59:26;;0.483;1099.0
i-880631;2023-05-17 13:59:26;;0.88;89.99
i-880632;2023-05-17 16:16:57;;0.172;699.0
i-880633;2023-05-17 16:16:57;;1.28;149.99
i-880634;2023-05-17 17:52:00;;0.28;449.0
i-880635;2023-05-17 17:52:00;;0.44;476.0
i-880636;2023-05-17 17:52:00;;0.44;476.0
i-880637;2023-05-17 17:52:00;;0.44;476.0
i-880638;2023-05-17 20:12:11;;1.48;199.99
i-880639;2023-05-17 20:12:11;;0.483;79.99
i-880640;2023-05-17 20:12:11;;0.495;129.0
i-880641;2023-05-17 20:12:11;;1.37;2500.0
i-880642;2023-05-17 20:12:11;;0.44;476.0
i-880643;2023-05-17 23:00:34;;0.2;39.99
i-880644;2023-05-17 23:00:34;;0.483;79.99
i-880645;2023-05-17 23:00:34;;0.483;79.99
i-880646;2023-05-17 23:00:34;;0.98;129.99
i-880647;2023-05-17 23:00:34;;1.37;2500.0
i-880648;2023-05-18 08:48:52;;0.28;449.0
i-880649;2023-05-18 08:48:52;;0.88;89.99
i-880650;2023-05-18 08:48:52;;0.98;129.99
i-880651;2023-05-18 11:01:23;;1.25;2200.0
i-880652;2023-05-18 11:01:23;;0.188;1149.0
i-880653;2023-05-18 12:20:52;;0.2;39.99
i-880654;2023-05-18 12:20:52;;0.88;89.99
i-880655;2023-05-18 12:20:52;;1.48;199.99
i-880656;2023-05-18 12:20:52;;0.2;39.99
i-880657;2023-05-18 12:20:52;;0.166;799.0
i-880658;2023-05-18 12:20:52;;1.28;149.99
i-880659;2023-05-18 13:59:50;;0.2;39.99
i-880660;2023-05-18 13:59:50;;1.37;2500.0
i-880661;2023-05-18 13:59:50;;0.88;89.99
i-880662;2023-05-18 13:59:50;;1.28;149.99
i-880663;2023-05-18 13:59:50;;0.88;89.99
i-880664;2023-05-18 16:17:45;;0.495;129.0
i-880665;2023-05-18 16:17:45;;0.483;495.0
i-880666;2023-05-18 16:17:45;;0.483;495.0
i-880667;2023-05-18 16:17:45;;0.38;29.99
i-880668;2023-05-18 16:17:45;;0.21;529.0
i-880669;2023-05-18 16:17:45;;0.44;476.0
i-880670;2023-05-18 17:53:36;;0.28;89.99
i-880671;2023-05-18 17:53:36;;1.28;149.99
i-880672;2023-05-18 17:53:36;;0.38;29.99
i-880673;2023-05-18 20:16:59;;1.25;2200.0
i-880674;2023-05-18 20:16:59;;0.166;799.0
i-880675;2023-05-18 20:16:59;;0.166;799.0
i-880676;2023-05-18 20:16:59;;1.48;199.99
i-880677;2023-05-18 23:10:09;;0.98;129.99
i-880678;2023-05-18 23:10:09;;0.166;799.0
i-880679;2023-05-18 23:10:09;;0.98;129.99
i-880680;2023-05-18 23:10:09;;0.21;529.0
i-880681;2023-05-18 23:10:09;;0.483;495.0
i-880682;2023-05-18 23:10:09;;0.166;799.0
i-880683;2023-05-19 09:00:22;;0.483;1099.0
i-880684;2023-05-19 09:00:22;;0.483;495.0
i-880685;2023-05-19 09:00:22;;0.483;495.0
i-880686;2023-05-19 09:00:22;;1.37;2500.0
i-880687;2023-05-19 09:00:22;;0.21;529.0
i-880688;2023-05-19 09:00:22;;0.88;89.99
i-880689;2023-05-19 10:18:50;;0.188;1149.0
i-880690;2023-05-19 10:18:50;;0.28;449.0
i-880691;2023-05-19 10:18:50;;0.44;476.0
i-880692;2023-05-19 10:18:50;;0.166;799.0
i-880693;2023-05-19 11:55:46;;0.172;699.0
i-880694;2023-05-19 11:55:46;;1.28;149.99
i-880695;2023-05-19 11:55:46;;0.172;699.0
i-880696;2023-05-19 11:55:46;;1.48;199.99
i-880697;2023-05-19 11:55:46;;0.483;1099.0
i-880698;2023-05-19 11:55:46;;0.2;39.99
i-880699;2023-05-19 11:55:46;;1.25;2200.0
i-880700;2023-05-19 14:09:37;;1.48;199.99
i-880701;2023-05-19 14:09:37;;1.48;199.99
i-880702;2023-05-19 14:09:37;;1.25;2200.0
i-880703;2023-05-19 15:37:20;;0.98;129.99
i-880704;2023-05-19 15:37:20;;0.188;1149.0
i-880705;2023-05-19 17:32:46;;1.48;199.99
i-880706;2023-05-19 17:32:46;;0.28;449.0
i-880707;2023-05-19 17:32:46;;0.483;1099.0
i-880708;2023-05-19 17:32:46;;0.188;1149.0
i-880709;2023-05-19 17:32:46;;1.28;149.99
i-880710;2023-05-19 19:23:37;;1.25;2200.0
i-880711;2023-05-19 22:23:26;;0.21;529.0
i-880712;2023-05-19 22:23:26;;0.483;79.99
i-880713;2023-05-19 22:23:26;;0.483;79.99
i-880714;2023-05-20 17:03:32;;0.88;89.99
i-880715;2023-05-20 17:03:32;;0.495;129.0
i-880716;2023-05-20 17:03:32;;0.28;449.0
i-880717;2023-05-20 17:03:32;;0.28;89.99
i-880718;2023-05-20 17:03:32;;1.28;149.99
i-880719;2023-05-20 17:03:32;;0.2;39.99
i-880720;2023-05-20 17:03:32;;1.28;149.99
i-880721;2023-05-21 16:44:00;;0.188;1149.0
i-880722;2023-05-22 08:51:48;;0.21;529.0
i-880723;2023-05-22 08:51:48;;0.28;449.0
i-880724;2023-05-22 11:05:47;;0.188;1149.0
i-880725;2023-05-22 12:29:40;;0.21;529.0
i-880726;2023-05-22 12:29:40;;0.483;495.0
i-880727;2023-05-22 12:29:40;;0.483;79.99
i-880728;2023-05-22 14:17:25;;0.483;1099.0
i-880729;2023-05-22 14:17:25;;0.21;529.0
i-880730;2023-05-22 14:17:25;;0.188;1149.0
i-880731;2023-05-22 14:17:25;;1.48;199.99
i-880732;2023-05-22 15:52:56;;0.483;495.0
i-880733;2023-05-22 15:52:56;;0.78;99.99
i-880734;2023-05-22 15:52:56;;0.2;39.99
i-880735;2023-05-22 15:52:56;;0.78;99.99
i-880736;2023-05-22 15:52:56;;0.166;799.0
i-880737;2023-05-22 15:52:56;;0.188;1149.0
i-880738;2023-05-22 15:52:56;;0.166;799.0
i-880739;2023-05-22 15:52:56;;1.25;2200.0
i-880740;2023-05-22 18:03:58;;1.48;199.99
i-880741;2023-05-22 18:03:58;;0.172;699.0
i-880742;2023-05-22 18:03:58;;0.21;529.0
i-880743;2023-05-22 19:48:05;;0.483;1099.0
i-880744;2023-05-22 19:48:05;;0.44;476.0
i-880745;2023-05-22 19:48:05;;0.495;129.0
i-880746;2023-05-22 23:12:21;;0.495;129.0
i-880747;2023-05-22 23:12:21;;1.28;149.99
i-880748;2023-05-22 23:12:21;;0.483;1099.0
i-880749;2023-05-22 23:12:21;;0.28;89.99
i-880750;2023-05-23 09:03:01;;0.44;476.0
i-880751;2023-05-23 09:03:01;;1.25;2200.0
i-880752;2023-05-23 09:03:01;;1.37;2500.0
i-880753;2023-05-23 09:03:01;;0.21;529.0
i-880754;2023-05-23 09:03:01;;0.88;89.99
i-880755;2023-05-23 09:03:01;;1.28;149.99
i-880756;2023-05-23 09:03:01;;0.483;1099.0
i-880757;2023-05-23 10:24:07;;0.28;89.99
i-880758;2023-05-23 10:24:07;;1.28;149.99
i-880759;2023-05-23 10:24:07;;0.166;799.0
i-880760;2023-05-23 10:24:07;;0.172;699.0
i-880761;2023-05-23 10:24:07;;0.38;29.99
i-880762;2023-05-23 12:06:20;;0.2;39.99
i-880763;2023-05-23 12:06:20;;1.28;149.99
i-880764;2023-05-23 13:30:46;;0.483;79.99
i-880765;2023-05-23 13:30:46;;0.188;1149.0
i-880766;2023-05-23 13:30:46;;0.44;476.0
i-880767;2023-05-23 15:19:37;;0.38;29.99
i-880768;2023-05-23 15:19:37;;1.28;149.99
i-880769;2023-05-23 16:57:20;;0.28;449.0
i-880770;2023-05-23 16:57:20;;0.166;799.0
i-880771;2023-05-23 16:57:20;;0.98;129.99
i-880772;2023-05-23 19:12:46;;0.28;449.0
i-880773;2023-05-23 19:12:46;;0.88;89.99
i-880774;2023-05-23 19:12:46;;1.28;149.99
i-880775;2023-05-23 19:12:46;;0.2;39.99
i-880776;2023-05-23 22:01:43;;0.483;79.99
i-880777;2023-05-23 22:01:43;;0.483;1099.0
i-880778;2023-05-23 22:01:43;;0.28;89.99
i-880779;2023-05-23 22:01:43;;0.28;449.0
i-880780;2023-05-23 22:01:43;;0.188;1149.0
i-880781;2023-05-23 22:01:43;;0.166;799.0
i-880782;2023-05-23 22:01:43;;0.483;1099.0
i-880783;2023-05-23 22:01:43;;0.483;79.99
i-880784;2023-05-24 07:11:14;;1.28;149.99
i-880785;2023-05-24 09:54:27;;0.2;39.99
i-880786;2023-05-24 09:54:27;;0.495;129.0
i-880787;2023-05-24 12:07:00;;1.37;2500.0
i-880788;2023-05-24 13:32:06;;1.37;2500.0
i-880789;2023-05-24 13:32:06;;0.78;99.99
i-880790;2023-05-24 15:22:17;;0.483;79.99
i-880791;2023-05-24 15:22:17;;0.2;39.99
i-880792;2023-05-24 15:22:17;;0.483;1099.0
i-880793;2023-05-24 15:22:17;;0.483;1099.0
i-880794;2023-05-24 15:22:17;;0.38;29.99
i-880795;2023-05-24 15:22:17;;0.483;79.99
i-880796;2023-05-24 17:02:40;;0.78;99.99
i-880797;2023-05-24 17:02:40;;0.98;129.99
i-880798;2023-05-24 18:23:26;;1.37;2500.0
i-880799;2023-05-24 18:23:26;;0.483;79.99
i-880800;2023-05-24 18:23:26;;0.483;1099.0
i-880801;2023-05-24 18:23:26;;0.38;29.99
i-880802;2023-05-24 18:23:26;;0.78;99.99
i-880803;2023-05-24 20:46:29;;0.2;39.99
i-880804;2023-05-24 20:46:29;;0.483;495.0
i-880805;2023-05-24 20:46:29;;0.166;799.0
i-880806;2023-05-24 20:46:29;;1.37;2500.0
i-880807;2023-05-24 20:46:29;;0.38;29.99
i-880808;2023-05-25 01:39:50;;0.28;89.99
i-880809;2023-05-25 01:39:50;;0.21;529.0
i-880810;2023-05-25 01:39:50;;0.28;449.0
i-880811;2023-05-25 01:39:50;;0.483;79.99
i-880812;2023-05-25 09:49:55;;0.483;79.99
i-880813;2023-05-25 09:49:55;;0.483;495.0
i-880814;2023-05-25 11:57:55;;0.28;449.0
i-880815;2023-05-25 11:57:55;;0.44;476.0
i-880816;2023-05-25 11:57:55;;0.483;1099.0
i-880817;2023-05-25 14:13:56;;1.37;2500.0
i-880818;2023-05-25 14:13:56;;0.2;39.99
i-880819;2023-05-25 14:13:56;;0.483;1099.0
i-880820;2023-05-25 14:13:56;;0.38;29.99
i-880821;2023-05-25 14:13:56;;0.28;89.99
i-880822;2023-05-25 14:13:56;;0.98;129.99
i-880823;2023-05-25 14:13:56;;0.98;129.99
i-880824;2023-05-25 15:45:58;;0.172;699.0
i-880825;2023-05-25 15:45:58;;0.483;495.0
i-880826;2023-05-25 15:45:58;;0.172;699.0
i-880827;2023-05-25 15:45:58;;0.38;29.99
i-880828;2023-05-25 17:50:01;;0.28;449.0
i-880829;2023-05-25 17:50:01;;0.483;79.99
i-880830;2023-05-25 17:50:01;;1.37;2500.0
i-880831;2023-05-25 17:50:01;;0.495;129.0
i-880832;2023-05-25 17:50:01;;0.2;39.99
i-880833;2023-05-25 20:06:15;;1.25;2200.0
i-880834;2023-05-25 20:06:15;;0.78;99.99
i-880835;2023-05-25 20:06:15;;1.28;149.99
i-880836;2023-05-25 20:06:15;;1.37;2500.0
i-880837;2023-05-25 22:48:41;;0.28;89.99
i-880838;2023-05-25 22:48:41;;0.172;699.0
i-880839;2023-05-25 22:48:41;;0.44;476.0
i-880840;2023-05-25 22:48:41;;0.483;1099.0
i-880841;2023-05-25 22:48:41;;1.48;199.99
i-880842;2023-05-25 22:48:41;;0.483;495.0
i-880843;2023-05-25 22:48:41;;0.188;1149.0
i-880844;2023-05-25 22:48:41;;1.48;199.99
i-880845;2023-05-25 22:48:41;;1.48;199.99
i-880846;2023-05-25 22:48:41;;0.88;89.99
i-880847;2023-05-26 09:25:33;;0.483;495.0
i-880848;2023-05-26 09:25:33;;0.78;99.99
i-880849;2023-05-26 09:25:33;;0.88;89.99
i-880850;2023-05-26 11:09:12;;0.44;476.0
i-880851;2023-05-26 11:09:12;;0.483;1099.0
i-880852;2023-05-26 11:09:12;;0.495;129.0
i-880853;2023-05-26 11:09:12;;0.166;799.0
i-880854;2023-05-26 11:09:12;;0.483;495.0
i-880855;2023-05-26 11:09:12;;1.48;199.99
i-880856;2023-05-26 11:09:12;;1.25;2200.0
i-880857;2023-05-26 11:09:12;;1.48;199.99
i-880858;2023-05-26 12:36:29;;0.483;495.0
i-880859;2023-05-26 12:36:29;;0.483;1099.0
i-880860;2023-05-26 14:31:04;;0.166;799.0
i-880861;2023-05-26 14:31:04;;1.37;2500.0
i-880862;2023-05-26 16:20:14;;0.188;1149.0
i-880863;2023-05-26 16:20:14;;1.48;199.99
i-880864;2023-05-26 16:20:14;;1.48;199.99
i-880865;2023-05-26 16:20:14;;1.28;149.99
i-880866;2023-05-26 17:58:33;;0.21;529.0
i-880867;2023-05-26 17:58:33;;0.166;799.0
i-880868;2023-05-26 17:58:33;;0.38;29.99
i-880869;2023-05-26 17:58:33;;1.37;2500.0
i-880870;2023-05-26 20:31:51;;0.172;699.0
i-880871;2023-05-26 20:31:51;;0.21;529.0
i-880872;2023-05-26 20:31:51;;0.188;1149.0
i-880873;2023-05-26 20:31:51;;0.28;89.99
i-880874;2023-05-26 20:31:51;;0.188;1149.0
i-880875;2023-05-27 00:12:02;;0.483;79.99
i-880876;2023-05-27 00:12:02;;0.495;129.0
i-880877;2023-05-27 22:40:19;;0.28;89.99
i-880878;2023-05-27 22:40:19;;0.21;529.0
i-880879;2023-05-27 22:40:19;;0.483;1099.0
i-880880;2023-05-27 22:40:19;;0.483;79.99
i-880881;2023-05-28 22:34:31;;0.78;99.99
i-880882;2023-05-28 22:34:31;;0.21;529.0
i-880883;2023-05-28 22:34:31;;0.188;1149.0
i-880884;2023-05-28 22:34:31;;0.28;449.0
i-880885;2023-05-28 22:34:31;;0.483;495.0
i-880886;2023-05-29 09:30:57;;0.166;799.0
i-880887;2023-05-29 11:20:00;;0.483;79.99
i-880888;2023-05-29 11:20:00;;0.172;699.0
i-880889;2023-05-29 11:20:00;;1.28;149.99
i-880890;2023-05-29 11:20:00;;0.28;89.99
i-880891;2023-05-29 11:20:00;;0.88;89.99
i-880892;2023-05-29 11:20:00;;0.98;129.99
i-880893;2023-05-29 11:20:00;;0.78;99.99
i-880894;2023-05-29 12:58:06;;1.48;199.99
i-880895;2023-05-29 12:58:06;;1.37;2500.0
i-880896;2023-05-29 12:58:06;;0.28;89.99
i-880897;2023-05-29 12:58:06;;1.37;2500.0
i-880898;2023-05-29 12:58:06;;0.28;89.99
i-880899;2023-05-29 15:14:17;;0.28;89.99
i-880900;2023-05-29 15:14:17;;0.88;89.99
i-880901;2023-05-29 15:14:17;;0.483;79.99
i-880902;2023-05-29 15:14:17;;0.166;799.0
i-880903;2023-05-29 15:14:17;;0.2;39.99
i-880904;2023-05-29 15:14:17;;0.44;476.0
i-880905;2023-05-29 16:46:40;;0.495;129.0
i-880906;2023-05-29 16:46:40;;0.483;79.99
i-880907;2023-05-29 16:46:40;;0.88;89.99
i-880908;2023-05-29 16:46:40;;0.166;799.0
i-880909;2023-05-29 16:46:40;;0.483;1099.0
i-880910;2023-05-29 18:51:26;;0.188;1149.0
i-880911;2023-05-29 18:51:26;;0.28;89.99
i-880912;2023-05-29 18:51:26;;0.172;699.0
i-880913;2023-05-29 18:51:26;;0.188;1149.0
i-880914;2023-05-29 22:10:29;;1.28;149.99
i-880915;2023-05-29 22:10:29;;0.2;39.99
i-880916;2023-05-29 22:10:29;;0.483;1099.0
i-880917;2023-05-29 22:10:29;;0.88;89.99
i-880918;2023-05-29 22:10:29;;0.38;29.99
i-880919;2023-05-29 22:10:29;;0.88;89.99
i-880920;2023-05-29 22:10:29;;0.483;1099.0
i-880921;2023-05-29 22:10:29;;0.44;476.0
i-880922;2023-05-30 08:03:50;;0.2;39.99
i-880923;2023-05-30 08:03:50;;0.483;1099.0
i-880924;2023-05-30 08:03:50;;1.28;149.99
i-880925;2023-05-30 09:53:51;;0.98;129.99
i-880926;2023-05-30 09:53:51;;1.25;2200.0
i-880927;2023-05-30 09:53:51;;0.78;99.99
i-880928;2023-05-30 12:05:47;;0.28;449.0
i-880929;2023-05-30 12:05:47;;0.2;39.99
i-880930;2023-05-30 12:05:47;;0.2;39.99
i-880931;2023-05-30 12:05:47;;0.28;449.0
i-880932;2023-05-30 13:29:40;;0.78;99.99
i-880933;2023-05-30 13:29:40;;0.166;799.0
i-880934;2023-05-30 15:17:26;;0.2;39.99
i-880935;2023-05-30 15:17:26;;1.37;2500.0
i-880936;2023-05-30 15:17:26;;0.88;89.99
i-880937;2023-05-30 15:17:26;;0.44;476.0
i-880938;2023-05-30 16:52:57;;0.28;89.99
i-880939;2023-05-30 16:52:57;;1.25;2200.0
i-880940;2023-05-30 16:52:57;;0.38;29.99
i-880941;2023-05-30 19:04:00;;0.483;1099.0
i-880942;2023-05-30 19:04:00;;0.28;449.0
i-880943;2023-05-30 19:04:00;;0.483;495.0
i-880944;2023-05-30 19:04:00;;0.98;129.99
i-880945;2023-05-30 19:04:00;;0.28;89.99
i-880946;2023-05-30 21:44:11;;0.188;1149.0
i-880947;2023-05-30 21:44:11;;0.172;699.0
i-880948;2023-05-30 21:44:11;;1.48;199.99
i-880949;2023-05-30 21:44:11;;0.38;29.99
i-880950;2023-05-30 21:44:11;;0.172;699.0
i-880951;2023-05-30 21:44:11;;0.483;79.99
i-880952;2023-05-31 06:26:03;;0.2;39.99
i-880953;2023-05-31 06:26:03;;0.38;29.99
i-880954;2023-05-31 10:04:45;;0.188;1149.0
i-880955;2023-05-31 10:04:45;;0.483;495.0
i-880956;2023-05-31 10:04:45;;1.28;149.99
i-880957;2023-05-31 10:04:45;;1.37;2500.0
i-880958;2023-05-31 10:04:45;;0.28;89.99
i-880959;2023-05-31 10:04:45;;0.44;476.0
i-880960;2023-05-31 11:27:35;;0.483;495.0
i-880961;2023-05-31 11:27:35;;0.166;799.0
i-880962;2023-05-31 11:27:35;;0.28;89.99
i-880963;2023-05-31 11:27:35;;0.44;476.0
i-880964;2023-05-31 13:13:16;;0.38;29.99
i-880965;2023-05-31 13:13:16;;1.28;149.99
i-880966;2023-05-31 13:13:16;;0.98;129.99
i-880967;2023-05-31 13:13:16;;0.495;129.0
i-880968;2023-05-31 14:44:37;;0.88;89.99
i-880969;2023-05-31 14:44:37;;0.166;799.0
i-880970;2023-05-31 14:44:37;;0.2;39.99
i-880971;2023-05-31 14:44:37;;0.166;799.0
i-880972;2023-05-31 14:44:37;;0.188;1149.0
i-880973;2023-05-31 14:44:37;;0.483;495.0
i-880974;2023-05-31 14:44:37;;0.28;449.0
i-880975;2023-05-31 14:44:37;;0.2;39.99
i-880976;2023-05-31 16:47:20;;0.28;89.99
i-880977;2023-05-31 16:47:20;;0.98;129.99
i-880978;2023-05-31 18:52:46;;0.483;495.0
i-880979;2023-05-31 18:52:46;;1.25;2200.0
i-880980;2023-05-31 18:52:46;;0.98;129.99
i-880981;2023-05-31 18:52:46;;0.483;79.99
i-880982;2023-05-31 18:52:46;;0.88;89.99
i-880983;2023-05-31 22:14:29;;0.44;476.0
i-880984;2023-05-31 22:14:29;;1.48;199.99
i-880985;2023-05-31 22:14:29;;0.483;79.99
i-880986;2023-06-01 08:17:09;;0.495;129.0
i-880987;2023-06-01 08:17:09;;0.172;699.0
i-880988;2023-06-01 08:17:09;;1.28;149.99
i-880989;2023-06-01 08:17:09;;0.483;495.0
i-880990;2023-06-01 08:17:09;;0.483;495.0
i-880991;2023-06-01 08:17:09;;1.48;199.99
i-880992;2023-06-01 10:13:49;;1.37;2500.0
i-880993;2023-06-01 10:13:49;;0.188;1149.0
i-880994;2023-06-01 10:13:49;;0.188;1149.0
i-880995;2023-06-01 11:45:44;;0.28;89.99
i-880996;2023-06-01 11:45:44;;0.78;99.99
i-880997;2023-06-01 11:45:44;;0.483;495.0
i-880998;2023-06-01 11:45:44;;0.495;129.0
i-880999;2023-06-01 13:49:34;;1.25;2200.0
i-881000;2023-06-01 13:49:34;;0.483;1099.0
i-881001;2023-06-01 13:49:34;;0.483;79.99
i-881002;2023-06-01 13:49:34;;0.88;89.99
i-881003;2023-06-01 13:49:34;;0.495;129.0
i-881004;2023-06-01 13:49:34;;0.172;699.0
i-881005;2023-06-01 15:57:13;;0.28;449.0
i-881006;2023-06-01 15:57:13;;0.38;29.99
i-881007;2023-06-01 15:57:13;;0.28;449.0
i-881008;2023-06-01 15:57:13;;0.495;129.0
i-881009;2023-06-01 15:57:13;;0.495;129.0
i-881010;2023-06-01 18:12:32;;1.25;2200.0
i-881011;2023-06-01 18:12:32;;0.166;799.0
i-881012;2023-06-01 18:12:32;;0.28;89.99
i-881013;2023-06-01 18:12:32;;0.172;699.0
i-881014;2023-06-01 18:12:32;;0.172;699.0
i-881015;2023-06-01 18:12:32;;0.28;89.99
i-881016;2023-06-01 20:13:47;;0.483;1099.0
i-881017;2023-06-01 20:13:47;;0.483;1099.0
i-881018;2023-06-01 23:03:46;;0.28;89.99
i-881019;2023-06-01 23:03:46;;0.188;1149.0
i-881020;2023-06-02 08:52:42;;0.495;129.0
i-881021;2023-06-02 08:52:42;;1.37;2500.0
i-881022;2023-06-02 08:52:42;;1.48;199.99
i-881023;2023-06-02 11:07:09;;0.44;476.0
i-881024;2023-06-02 11:07:09;;1.48;199.99
i-881025;2023-06-02 11:07:09;;1.37;2500.0
i-881026;2023-06-02 11:07:09;;0.98;129.99
