ocel_event_id;ocel_object_id;ocel_qualifier
determine_continuanceSilo75;Silo75;silo evaluated for pickup continuance
load_trucktr59;tr59;cargo load for truck
determine_continuanceSilo32;Silo32;silo evaluated for pickup continuance
eval_trs_exittr300_Pcp1803;tr300;Exit evaluation for truck
Lodge_Pcp788;Pcp788;lodged pickup plan
Lodge_Pcp788;Cr1655;cargo to be picked up
determine_continuanceSilo75;Silo75;silo evaluated for pickup continuance
eval_trs_exittr272_Pcp1803;tr272;Exit evaluation for truck
eval_trs_exittr81_Pcp1803;tr81;Exit evaluation for truck
load_trucktr118;tr118;cargo load for truck
load_trucktr277;tr277;cargo load for truck
load_trucktr10;tr10;cargo load for truck
eval_trs_exittr19_Pcp1803;tr19;Exit evaluation for truck
load_trucktr241;tr241;cargo load for truck
determine_continuanceSilo32;Silo32;silo evaluated for pickup continuance
determine_continuanceSilo75;Silo75;silo evaluated for pickup continuance
trs_entrytr289;tr289;Entry evaluation for truck
print_w_tickettr198;tr198;Printed weighing ticket for pickup plan
input_tally_sheettr198;tr198;Tally Sheet for pickup plan
trs_entrytr254;tr254;Entry evaluation for truck
load_trucktr82;tr82;cargo load for truck
load_trucktr184;tr184;cargo load for truck
trs_entrytr229;tr229;Entry evaluation for truck
Lodge_Pcp500;Pcp500;lodged pickup plan
Lodge_Pcp500;Cr1065;cargo to be picked up
trs_entrytr124;tr124;Entry evaluation for truck
weigh_empty_trucktr289;tr289;Empty truck weighed
eval_trs_exittr198_Pcp1803;tr198;Exit evaluation for truck
weigh_empty_trucktr254;tr254;Empty truck weighed
trs_entrytr114;tr114;Entry evaluation for truck
trs_entrytr291;tr291;Entry evaluation for truck
trs_entrytr71;tr71;Entry evaluation for truck
weigh_loaded_trucktr213;tr213;Truck weighed
weigh_empty_trucktr124;tr124;Empty truck weighed
weigh_empty_trucktr229;tr229;Empty truck weighed
weigh_empty_trucktr114;tr114;Empty truck weighed
weigh_loaded_trucktr240;tr240;Truck weighed
weigh_loaded_trucktr151;tr151;Truck weighed
weigh_empty_trucktr291;tr291;Empty truck weighed
check_abnormalitytr289;tr289;truck exmained for empty weight abnormality
weigh_empty_trucktr71;tr71;Empty truck weighed
check_abnormalitytr254;tr254;truck exmained for empty weight abnormality
check_abnormalitytr229;tr229;truck exmained for empty weight abnormality
assign_trs_Pcp1310;tr161;Pickup plan trucks assignment
assign_trs_Pcp1310;tr127;Pickup plan trucks assignment
weigh_loaded_trucktr118;tr118;Truck weighed
assign_trs_Pcp1310;tr193;Pickup plan trucks assignment
weigh_loaded_trucktr241;tr241;Truck weighed
check_abnormalitytr124;tr124;truck exmained for empty weight abnormality
assign_trs_Pcp1310;tr41;Pickup plan trucks assignment
check_abnormalitytr114;tr114;truck exmained for empty weight abnormality
assign_trs_Pcp1310;tr109;Pickup plan trucks assignment
weigh_loaded_trucktr59;tr59;Truck weighed
fail_weightr229;tr229;Truck failed to be weighed
print_w_tickettr240;tr240;Printed weighing ticket for pickup plan
input_tally_sheettr240;tr240;Tally Sheet for pickup plan
weigh_loaded_trucktr10;tr10;Truck weighed
print_w_tickettr213;tr213;Printed weighing ticket for pickup plan
input_tally_sheettr213;tr213;Tally Sheet for pickup plan
weigh_loaded_trucktr184;tr184;Truck weighed
print_w_tickettr151;tr151;Printed weighing ticket for pickup plan
input_tally_sheettr151;tr151;Tally Sheet for pickup plan
weigh_loaded_trucktr277;tr277;Truck weighed
assign_trs_Pcp74;tr248;Pickup plan trucks assignment
assign_trs_Pcp74;tr145;Pickup plan trucks assignment
weigh_loaded_trucktr82;tr82;Truck weighed
check_abnormalitytr291;tr291;truck exmained for empty weight abnormality
check_abnormalitytr71;tr71;truck exmained for empty weight abnormality
fail_weightr124;tr124;Truck failed to be weighed
assign_trs_Pcp74;tr192;Pickup plan trucks assignment
assign_trs_Pcp74;tr211;Pickup plan trucks assignment
assign_trs_Pcp74;tr56;Pickup plan trucks assignment
assign_trs_Pcp74;tr53;Pickup plan trucks assignment
assign_trs_Pcp74;tr150;Pickup plan trucks assignment
fail_weightr114;tr114;Truck failed to be weighed
arrive_at_Silo55;Silo55;Silo for truck load
arrive_at_Silo55;Silo55;Silo for truck load
eval_trs_exittr240_Pcp1745;tr240;Exit evaluation for truck
eval_trs_exittr213_Pcp1745;tr213;Exit evaluation for truck
fail_weightr71;tr71;Truck failed to be weighed
eval_trs_exittr151_Pcp1745;tr151;Exit evaluation for truck
assign_trs_Pcp788;tr204;Pickup plan trucks assignment
assign_trs_Pcp788;tr218;Pickup plan trucks assignment
assign_trs_Pcp788;tr111;Pickup plan trucks assignment
Lodge_Pcp430;Pcp430;lodged pickup plan
Lodge_Pcp430;Cr1865;cargo to be picked up
print_w_tickettr118;tr118;Printed weighing ticket for pickup plan
input_tally_sheettr118;tr118;Tally Sheet for pickup plan
assign_trs_Pcp788;tr42;Pickup plan trucks assignment
determine_continuanceSilo55;Silo55;silo evaluated for pickup continuance
trs_entrytr127;tr127;Entry evaluation for truck
determine_continuanceSilo55;Silo55;silo evaluated for pickup continuance
arrive_at_Silo55;Silo55;Silo for truck load
trs_entrytr161;tr161;Entry evaluation for truck
print_w_tickettr184;tr184;Printed weighing ticket for pickup plan
input_tally_sheettr184;tr184;Tally Sheet for pickup plan
input_tally_sheettr241;tr241;Tally Sheet for pickup plan
print_w_tickettr241;tr241;Printed weighing ticket for pickup plan
input_tally_sheettr82;tr82;Tally Sheet for pickup plan
print_w_tickettr82;tr82;Printed weighing ticket for pickup plan
input_tally_sheettr10;tr10;Tally Sheet for pickup plan
print_w_tickettr10;tr10;Printed weighing ticket for pickup plan
load_trucktr289;tr289;cargo load for truck
input_tally_sheettr59;tr59;Tally Sheet for pickup plan
print_w_tickettr59;tr59;Printed weighing ticket for pickup plan
load_trucktr254;tr254;cargo load for truck
eval_trs_exittr118_Pcp739;tr118;Exit evaluation for truck
trs_entrytr248;tr248;Entry evaluation for truck
print_w_tickettr277;tr277;Printed weighing ticket for pickup plan
input_tally_sheettr277;tr277;Tally Sheet for pickup plan
trs_entrytr193;tr193;Entry evaluation for truck
assign_trs_Pcp500;tr180;Pickup plan trucks assignment
trs_entrytr109;tr109;Entry evaluation for truck
trs_entrytr192;tr192;Entry evaluation for truck
trs_entrytr41;tr41;Entry evaluation for truck
assign_trs_Pcp500;tr154;Pickup plan trucks assignment
weigh_empty_trucktr127;tr127;Empty truck weighed
determine_continuanceSilo55;Silo55;silo evaluated for pickup continuance
assign_trs_Pcp500;tr28;Pickup plan trucks assignment
assign_trs_Pcp500;tr24;Pickup plan trucks assignment
assign_trs_Pcp500;tr216;Pickup plan trucks assignment
trs_entrytr211;tr211;Entry evaluation for truck
assign_trs_Pcp500;tr50;Pickup plan trucks assignment
weigh_empty_trucktr161;tr161;Empty truck weighed
eval_trs_exittr10_Pcp378;tr10;Exit evaluation for truck
eval_trs_exittr184_Pcp739;tr184;Exit evaluation for truck
eval_trs_exittr241_Pcp739;tr241;Exit evaluation for truck
eval_trs_exittr82_Pcp378;tr82;Exit evaluation for truck
trs_entrytr145;tr145;Entry evaluation for truck
weigh_empty_trucktr248;tr248;Empty truck weighed
trs_entrytr56;tr56;Entry evaluation for truck
trs_entrytr53;tr53;Entry evaluation for truck
load_trucktr291;tr291;cargo load for truck
eval_trs_exittr59_Pcp1745;tr59;Exit evaluation for truck
eval_trs_exittr277_Pcp739;tr277;Exit evaluation for truck
weigh_empty_trucktr192;tr192;Empty truck weighed
weigh_empty_trucktr109;tr109;Empty truck weighed
weigh_empty_trucktr193;tr193;Empty truck weighed
trs_entrytr204;tr204;Entry evaluation for truck
Lodge_Pcp15;Pcp15;lodged pickup plan
Lodge_Pcp15;Cr1669;cargo to be picked up
weigh_empty_trucktr211;tr211;Empty truck weighed
Lodge_Pcp367;Pcp367;lodged pickup plan
Lodge_Pcp367;Cr470;cargo to be picked up
weigh_empty_trucktr41;tr41;Empty truck weighed
trs_entrytr218;tr218;Entry evaluation for truck
trs_entrytr150;tr150;Entry evaluation for truck
trs_entrytr111;tr111;Entry evaluation for truck
weigh_empty_trucktr56;tr56;Empty truck weighed
weigh_empty_trucktr145;tr145;Empty truck weighed
weigh_empty_trucktr53;tr53;Empty truck weighed
trs_entrytr42;tr42;Entry evaluation for truck
weigh_empty_trucktr204;tr204;Empty truck weighed
weigh_empty_trucktr218;tr218;Empty truck weighed
check_abnormalitytr127;tr127;truck exmained for empty weight abnormality
check_abnormalitytr109;tr109;truck exmained for empty weight abnormality
weigh_empty_trucktr150;tr150;Empty truck weighed
check_abnormalitytr192;tr192;truck exmained for empty weight abnormality
check_abnormalitytr161;tr161;truck exmained for empty weight abnormality
check_abnormalitytr248;tr248;truck exmained for empty weight abnormality
weigh_empty_trucktr111;tr111;Empty truck weighed
check_abnormalitytr211;tr211;truck exmained for empty weight abnormality
weigh_empty_trucktr42;tr42;Empty truck weighed
fail_weightr127;tr127;Truck failed to be weighed
check_abnormalitytr193;tr193;truck exmained for empty weight abnormality
fail_weightr161;tr161;Truck failed to be weighed
fail_weightr109;tr109;Truck failed to be weighed
weigh_loaded_trucktr254;tr254;Truck weighed
check_abnormalitytr41;tr41;truck exmained for empty weight abnormality
fail_weightr248;tr248;Truck failed to be weighed
check_abnormalitytr53;tr53;truck exmained for empty weight abnormality
trs_entrytr24;tr24;Entry evaluation for truck
check_abnormalitytr56;tr56;truck exmained for empty weight abnormality
check_abnormalitytr145;tr145;truck exmained for empty weight abnormality
check_abnormalitytr204;tr204;truck exmained for empty weight abnormality
assign_trs_Pcp430;tr115;Pickup plan trucks assignment
assign_trs_Pcp430;tr8;Pickup plan trucks assignment
trs_entrytr216;tr216;Entry evaluation for truck
assign_trs_Pcp430;tr20;Pickup plan trucks assignment
check_abnormalitytr218;tr218;truck exmained for empty weight abnormality
assign_trs_Pcp430;tr232;Pickup plan trucks assignment
assign_trs_Pcp430;tr250;Pickup plan trucks assignment
trs_entrytr50;tr50;Entry evaluation for truck
trs_entrytr154;tr154;Entry evaluation for truck
check_abnormalitytr150;tr150;truck exmained for empty weight abnormality
check_abnormalitytr111;tr111;truck exmained for empty weight abnormality
assign_trs_Pcp430;tr264;Pickup plan trucks assignment
weigh_loaded_trucktr289;tr289;Truck weighed
arrive_at_Silo42;Silo42;Silo for truck load
trs_entrytr180;tr180;Entry evaluation for truck
fail_weightr193;tr193;Truck failed to be weighed
trs_entrytr28;tr28;Entry evaluation for truck
fail_weightr204;tr204;Truck failed to be weighed
weigh_loaded_trucktr291;tr291;Truck weighed
check_abnormalitytr42;tr42;truck exmained for empty weight abnormality
weigh_empty_trucktr24;tr24;Empty truck weighed
fail_weightr56;tr56;Truck failed to be weighed
fail_weightr218;tr218;Truck failed to be weighed
weigh_empty_trucktr216;tr216;Empty truck weighed
arrive_at_Silo42;Silo42;Silo for truck load
weigh_empty_trucktr50;tr50;Empty truck weighed
arrive_at_Silo74;Silo74;Silo for truck load
weigh_empty_trucktr154;tr154;Empty truck weighed
determine_continuanceSilo42;Silo42;silo evaluated for pickup continuance
weigh_empty_trucktr180;tr180;Empty truck weighed
weigh_empty_trucktr28;tr28;Empty truck weighed
arrive_at_Silo42;Silo42;Silo for truck load
fail_weightr42;tr42;Truck failed to be weighed
arrive_at_Silo42;Silo42;Silo for truck load
print_w_tickettr254;tr254;Printed weighing ticket for pickup plan
input_tally_sheettr254;tr254;Tally Sheet for pickup plan
load_trucktr192;tr192;cargo load for truck
determine_continuanceSilo42;Silo42;silo evaluated for pickup continuance
check_abnormalitytr216;tr216;truck exmained for empty weight abnormality
determine_continuanceSilo74;Silo74;silo evaluated for pickup continuance
check_abnormalitytr24;tr24;truck exmained for empty weight abnormality
arrive_at_Silo42;Silo42;Silo for truck load
arrive_at_Silo16;Silo16;Silo for truck load
input_tally_sheettr289;tr289;Tally Sheet for pickup plan
print_w_tickettr289;tr289;Printed weighing ticket for pickup plan
check_abnormalitytr50;tr50;truck exmained for empty weight abnormality
assign_trs_Pcp15;tr272;Pickup plan trucks assignment
trs_entrytr8;tr8;Entry evaluation for truck
check_abnormalitytr154;tr154;truck exmained for empty weight abnormality
assign_trs_Pcp15;tr242;Pickup plan trucks assignment
assign_trs_Pcp15;tr265;Pickup plan trucks assignment
load_trucktr41;tr41;cargo load for truck
print_w_tickettr291;tr291;Printed weighing ticket for pickup plan
input_tally_sheettr291;tr291;Tally Sheet for pickup plan
assign_trs_Pcp15;tr6;Pickup plan trucks assignment
determine_continuanceSilo42;Silo42;silo evaluated for pickup continuance
determine_continuanceSilo42;Silo42;silo evaluated for pickup continuance
assign_trs_Pcp367;tr299;Pickup plan trucks assignment
load_trucktr211;tr211;cargo load for truck
assign_trs_Pcp367;tr100;Pickup plan trucks assignment
eval_trs_exittr254_Pcp1242;tr254;Exit evaluation for truck
check_abnormalitytr180;tr180;truck exmained for empty weight abnormality
assign_trs_Pcp367;tr59;Pickup plan trucks assignment
assign_trs_Pcp15;tr248;Pickup plan trucks assignment
trs_entrytr250;tr250;Entry evaluation for truck
assign_trs_Pcp367;tr260;Pickup plan trucks assignment
assign_trs_Pcp367;tr29;Pickup plan trucks assignment
assign_trs_Pcp367;tr102;Pickup plan trucks assignment
check_abnormalitytr28;tr28;truck exmained for empty weight abnormality
assign_trs_Pcp367;tr61;Pickup plan trucks assignment
load_trucktr53;tr53;cargo load for truck
load_trucktr145;tr145;cargo load for truck
determine_continuanceSilo42;Silo42;silo evaluated for pickup continuance
trs_entrytr115;tr115;Entry evaluation for truck
trs_entrytr232;tr232;Entry evaluation for truck
trs_entrytr264;tr264;Entry evaluation for truck
trs_entrytr20;tr20;Entry evaluation for truck
determine_continuanceSilo16;Silo16;silo evaluated for pickup continuance
eval_trs_exittr291_Pcp1242;tr291;Exit evaluation for truck
eval_trs_exittr289_Pcp1242;tr289;Exit evaluation for truck
weigh_empty_trucktr8;tr8;Empty truck weighed
load_trucktr150;tr150;cargo load for truck
arrive_at_Silo40;Silo40;Silo for truck load
weigh_empty_trucktr250;tr250;Empty truck weighed
load_trucktr111;tr111;cargo load for truck
weigh_empty_trucktr115;tr115;Empty truck weighed
fail_weightr28;tr28;Truck failed to be weighed
weigh_empty_trucktr232;tr232;Empty truck weighed
weigh_empty_trucktr264;tr264;Empty truck weighed
arrive_at_Silo40;Silo40;Silo for truck load
Lodge_Pcp1029;Pcp1029;lodged pickup plan
Lodge_Pcp1029;Cr1126;cargo to be picked up
arrive_at_Silo40;Silo40;Silo for truck load
weigh_empty_trucktr20;tr20;Empty truck weighed
determine_continuanceSilo40;Silo40;silo evaluated for pickup continuance
arrive_at_Silo40;Silo40;Silo for truck load
arrive_at_Silo40;Silo40;Silo for truck load
load_trucktr216;tr216;cargo load for truck
trs_entrytr6;tr6;Entry evaluation for truck
determine_continuanceSilo40;Silo40;silo evaluated for pickup continuance
check_abnormalitytr8;tr8;truck exmained for empty weight abnormality
weigh_loaded_trucktr192;tr192;Truck weighed
determine_continuanceSilo40;Silo40;silo evaluated for pickup continuance
check_abnormalitytr115;tr115;truck exmained for empty weight abnormality
weigh_loaded_trucktr41;tr41;Truck weighed
determine_continuanceSilo40;Silo40;silo evaluated for pickup continuance
trs_entrytr100;tr100;Entry evaluation for truck
determine_continuanceSilo40;Silo40;silo evaluated for pickup continuance
trs_entrytr265;tr265;Entry evaluation for truck
check_abnormalitytr232;tr232;truck exmained for empty weight abnormality
check_abnormalitytr250;tr250;truck exmained for empty weight abnormality
load_trucktr24;tr24;cargo load for truck
trs_entrytr102;tr102;Entry evaluation for truck
check_abnormalitytr264;tr264;truck exmained for empty weight abnormality
load_trucktr50;tr50;cargo load for truck
load_trucktr180;tr180;cargo load for truck
weigh_empty_trucktr6;tr6;Empty truck weighed
trs_entrytr260;tr260;Entry evaluation for truck
trs_entrytr272;tr272;Entry evaluation for truck
trs_entrytr299;tr299;Entry evaluation for truck
check_abnormalitytr20;tr20;truck exmained for empty weight abnormality
trs_entrytr59;tr59;Entry evaluation for truck
load_trucktr154;tr154;cargo load for truck
trs_entrytr242;tr242;Entry evaluation for truck
trs_entrytr248;tr248;Entry evaluation for truck
weigh_loaded_trucktr53;tr53;Truck weighed
fail_weightr115;tr115;Truck failed to be weighed
weigh_empty_trucktr100;tr100;Empty truck weighed
trs_entrytr29;tr29;Entry evaluation for truck
weigh_loaded_trucktr211;tr211;Truck weighed
weigh_empty_trucktr265;tr265;Empty truck weighed
fail_weightr232;tr232;Truck failed to be weighed
weigh_empty_trucktr102;tr102;Empty truck weighed
trs_entrytr61;tr61;Entry evaluation for truck
arrive_at_Silo25;Silo25;Silo for truck load
weigh_empty_trucktr260;tr260;Empty truck weighed
weigh_loaded_trucktr145;tr145;Truck weighed
weigh_empty_trucktr299;tr299;Empty truck weighed
weigh_empty_trucktr272;tr272;Empty truck weighed
weigh_empty_trucktr59;tr59;Empty truck weighed
fail_weightr20;tr20;Truck failed to be weighed
weigh_empty_trucktr242;tr242;Empty truck weighed
check_abnormalitytr6;tr6;truck exmained for empty weight abnormality
weigh_empty_trucktr248;tr248;Empty truck weighed
arrive_at_Silo25;Silo25;Silo for truck load
arrive_at_Silo25;Silo25;Silo for truck load
weigh_empty_trucktr29;tr29;Empty truck weighed
weigh_loaded_trucktr150;tr150;Truck weighed
determine_continuanceSilo25;Silo25;silo evaluated for pickup continuance
