ocel_id;ocel_time;ocel_changed_field;Amount of Containers;Status
td220;2023-11-03 09:15:37;;3
td204;2023-11-03 11:00:00;Status;;shipped
td205;2023-11-03 11:00:00;Status;;shipped
td186;2023-11-03 11:00:00;Status;;shipped
td192;2023-11-03 11:00:00;Status;;shipped
td184;2023-11-03 11:00:00;Status;;shipped
td193;2023-11-03 11:00:00;Status;;shipped
td198;2023-11-03 11:00:00;Status;;shipped
td194;2023-11-03 11:00:00;Status;;shipped
td219;2023-11-03 16:24:11;Status;;in transit
td221;2023-11-04 00:33:42;;3
td218;2023-11-04 04:21:19;Status;;in transit
td220;2023-11-04 15:58:44;Status;;in transit
td221;2023-11-04 20:40:56;Status;;in transit
td215;2023-11-04 23:29:08;Status;;in transit
td222;2023-11-06 21:27:13;;4
td223;2023-11-07 02:48:39;;5
td209;2023-11-07 11:00:00;Status;;shipped
td190;2023-11-07 11:00:00;Status;;shipped
td208;2023-11-07 11:00:00;Status;;shipped
td222;2023-11-07 15:12:53;Status;;in transit
td224;2023-11-07 23:33:53;;2
td225;2023-11-08 03:42:38;;4
td223;2023-11-08 21:58:48;Status;;in transit
td226;2023-11-08 22:51:34;;4
td227;2023-11-09 04:27:04;;2
td225;2023-11-09 16:39:03;Status;;in transit
td228;2023-11-09 23:14:03;;3
td229;2023-11-10 05:31:03;;2
td224;2023-11-10 05:48:28;Status;;in transit
td200;2023-11-10 11:00:00;Status;;shipped
td206;2023-11-10 11:00:00;Status;;shipped
td211;2023-11-10 11:00:00;Status;;shipped
td212;2023-11-10 11:00:00;Status;;shipped
td230;2023-11-10 22:38:31;;4
td227;2023-11-11 00:42:18;Status;;in transit
td229;2023-11-11 07:03:56;Status;;in transit
td231;2023-11-11 09:38:28;;2
td228;2023-11-11 17:26:03;Status;;in transit
td231;2023-11-12 02:33:02;Status;;in transit
td230;2023-11-12 15:41:27;Status;;in transit
td226;2023-11-12 21:26:47;Status;;in transit
td232;2023-11-14 03:08:24;;4
td233;2023-11-14 08:00:09;;4
td196;2023-11-14 11:00:00;Status;;shipped
td197;2023-11-14 11:00:00;Status;;shipped
td201;2023-11-14 11:00:00;Status;;shipped
td216;2023-11-14 11:00:00;Status;;shipped
td202;2023-11-14 11:00:00;Status;;shipped
td207;2023-11-14 11:00:00;Status;;shipped
td234;2023-11-15 02:32:46;;5
td233;2023-11-15 04:56:53;Status;;in transit
td235;2023-11-15 09:32:41;;5
td232;2023-11-15 15:23:02;Status;;in transit
td236;2023-11-16 01:28:28;;2
td237;2023-11-16 05:51:34;;3
td238;2023-11-17 01:35:12;;3
td239;2023-11-17 07:05:54;;5
td217;2023-11-17 11:00:00;Status;;shipped
td225;2023-11-17 11:00:00;Status;;shipped
td229;2023-11-17 11:00:00;Status;;shipped
td227;2023-11-17 11:00:00;Status;;shipped
td218;2023-11-17 11:00:00;Status;;shipped
td240;2023-11-18 04:44:13;;4
td235;2023-11-18 17:09:01;Status;;in transit
td238;2023-11-18 22:47:32;Status;;in transit
td236;2023-11-19 14:35:00;Status;;in transit
td237;2023-11-20 06:10:48;Status;;in transit
td239;2023-11-20 14:28:35;Status;;in transit
td234;2023-11-20 18:14:29;Status;;in transit
td240;2023-11-20 21:04:20;Status;;in transit
td241;2023-11-20 22:56:36;;4
td242;2023-11-21 05:13:56;;2
td213;2023-11-21 11:00:00;Status;;shipped
td236;2023-11-21 11:00:00;Status;;shipped
td223;2023-11-21 11:00:00;Status;;shipped
td214;2023-11-21 11:00:00;Status;;shipped
td226;2023-11-21 11:00:00;Status;;shipped
td210;2023-11-21 11:00:00;Status;;shipped
td238;2023-11-21 11:00:00;Status;;shipped
td219;2023-11-21 11:00:00;Status;;shipped
td242;2023-11-21 19:39:08;Status;;in transit
td243;2023-11-22 00:00:35;;3
td241;2023-11-22 03:51:42;Status;;in transit
td244;2023-11-22 04:59:23;;4
td245;2023-11-22 21:37:04;;4
td246;2023-11-23 03:31:33;;1
td244;2023-11-23 17:01:33;Status;;in transit
td245;2023-11-23 21:23:15;Status;;in transit
td247;2023-11-23 21:43:52;;3
td246;2023-11-24 01:37:35;Status;;in transit
td248;2023-11-24 05:18:28;;5
td243;2023-11-24 10:45:47;Status;;in transit
td231;2023-11-24 11:00:00;Status;;shipped
td224;2023-11-24 11:00:00;Status;;shipped
td228;2023-11-24 11:00:00;Status;;shipped
td235;2023-11-24 11:00:00;Status;;shipped
td247;2023-11-24 18:54:05;Status;;in transit
td249;2023-11-25 03:07:35;;5
td248;2023-11-26 09:31:50;Status;;in transit
td249;2023-11-26 16:56:20;Status;;in transit
td250;2023-11-27 23:28:00;;3
td251;2023-11-28 03:26:49;;4
td242;2023-11-28 11:00:00;Status;;shipped
td215;2023-11-28 11:00:00;Status;;shipped
td220;2023-11-28 11:00:00;Status;;shipped
td247;2023-11-28 11:00:00;Status;;shipped
td252;2023-11-29 00:32:15;;5
td253;2023-11-29 05:10:57;;4
td250;2023-11-29 06:29:03;Status;;in transit
td251;2023-11-29 11:55:55;Status;;in transit
td254;2023-11-30 00:20:31;;3
td255;2023-11-30 04:12:17;;5
td256;2023-12-01 00:51:50;;5
td257;2023-12-01 06:05:15;;4
td253;2023-12-01 09:27:50;Status;;in transit
td240;2023-12-01 11:00:00;Status;;shipped
td230;2023-12-01 11:00:00;Status;;shipped
td221;2023-12-01 11:00:00;Status;;shipped
td222;2023-12-01 11:00:00;Status;;shipped
td258;2023-12-02 02:09:10;;2
td255;2023-12-03 02:07:52;Status;;in transit
td257;2023-12-03 23:03:33;Status;;in transit
td258;2023-12-04 05:42:05;Status;;in transit
td256;2023-12-04 15:56:21;Status;;in transit
td254;2023-12-04 18:01:56;Status;;in transit
td252;2023-12-04 21:06:55;Status;;in transit
td259;2023-12-04 21:46:47;;5
td260;2023-12-05 03:47:17;;5
td237;2023-12-05 11:00:00;Status;;shipped
td232;2023-12-05 11:00:00;Status;;shipped
td249;2023-12-05 11:00:00;Status;;shipped
td239;2023-12-05 11:00:00;Status;;shipped
td234;2023-12-05 11:00:00;Status;;shipped
td233;2023-12-05 11:00:00;Status;;shipped
td243;2023-12-05 11:00:00;Status;;shipped
td257;2023-12-05 11:00:00;Status;;shipped
td261;2023-12-05 21:15:39;;2
td262;2023-12-06 04:09:57;;5
td260;2023-12-06 08:32:19;Status;;in transit
td263;2023-12-06 23:17:21;;5
td264;2023-12-07 06:06:05;;4
td262;2023-12-07 12:34:19;Status;;in transit
td259;2023-12-07 17:05:13;Status;;in transit
td265;2023-12-08 00:45:27;;3
td266;2023-12-08 03:59:31;;3
td244;2023-12-08 11:00:00;Status;;shipped
td252;2023-12-08 11:00:00;Status;;shipped
td261;2023-12-08 12:11:02;Status;;in transit
td267;2023-12-09 02:22:21;;5
td266;2023-12-09 18:44:00;Status;;in transit
td264;2023-12-10 10:35:34;Status;;in transit
td263;2023-12-11 11:01:19;Status;;in transit
td265;2023-12-11 20:24:29;Status;;in transit
td268;2023-12-11 21:15:39;;4
td267;2023-12-11 23:39:15;Status;;in transit
td269;2023-12-12 02:19:43;;4
td260;2023-12-12 11:00:00;Status;;shipped
td245;2023-12-12 11:00:00;Status;;shipped
td270;2023-12-12 23:24:48;;5
td271;2023-12-13 05:48:42;;5
td272;2023-12-13 21:30:01;;2
td269;2023-12-14 01:56:33;Status;;in transit
td273;2023-12-14 04:54:33;;5
td274;2023-12-15 00:06:18;;2
td268;2023-12-15 02:53:18;Status;;in transit
td275;2023-12-15 04:29:06;;5
td261;2023-12-15 11:00:00;Status;;shipped
td248;2023-12-15 11:00:00;Status;;shipped
td255;2023-12-15 11:00:00;Status;;shipped
td241;2023-12-15 11:00:00;Status;;shipped
td262;2023-12-15 11:00:00;Status;;shipped
td246;2023-12-15 11:00:00;Status;;shipped
td258;2023-12-15 11:00:00;Status;;shipped
td259;2023-12-15 11:00:00;Status;;shipped
td270;2023-12-15 22:29:07;Status;;in transit
td276;2023-12-15 22:56:29;;2
td276;2023-12-17 10:02:46;Status;;in transit
td272;2023-12-17 14:07:00;Status;;in transit
td273;2023-12-17 22:19:44;Status;;in transit
td271;2023-12-18 01:11:08;Status;;in transit
td275;2023-12-18 03:39:57;Status;;in transit
td274;2023-12-18 08:04:56;Status;;in transit
td277;2023-12-18 19:58:21;;2
td278;2023-12-19 05:04:53;;3
td277;2023-12-19 05:41:58;Status;;in transit
td253;2023-12-19 11:00:00;Status;;shipped
td256;2023-12-19 11:00:00;Status;;shipped
td251;2023-12-19 11:00:00;Status;;shipped
td278;2023-12-19 20:50:53;Status;;in transit
td279;2023-12-19 23:11:31;;4
td280;2023-12-20 03:15:29;;4
td281;2023-12-20 23:15:08;;5
td282;2023-12-21 03:44:42;;4
td280;2023-12-21 17:12:52;Status;;in transit
td283;2023-12-21 20:46:38;;5
td284;2023-12-22 04:27:50;;2
td279;2023-12-22 05:08:40;Status;;in transit
td276;2023-12-22 11:00:00;Status;;shipped
td250;2023-12-22 11:00:00;Status;;shipped
td263;2023-12-22 11:00:00;Status;;shipped
td264;2023-12-22 11:00:00;Status;;shipped
td278;2023-12-22 11:00:00;Status;;shipped
td285;2023-12-22 23:13:20;;3
td281;2023-12-23 06:36:54;Status;;in transit
td286;2023-12-23 08:10:20;;2
td284;2023-12-24 09:48:50;Status;;in transit
td282;2023-12-24 19:58:20;Status;;in transit
td285;2023-12-24 23:52:50;Status;;in transit
td286;2023-12-25 04:05:46;Status;;in transit
td283;2023-12-25 08:09:22;Status;;in transit
td287;2023-12-26 00:28:11;;2
td288;2023-12-26 04:36:05;;5
td272;2023-12-26 11:00:00;Status;;shipped
td254;2023-12-26 11:00:00;Status;;shipped
td266;2023-12-26 11:00:00;Status;;shipped
td274;2023-12-26 11:00:00;Status;;shipped
td281;2023-12-26 11:00:00;Status;;shipped
td287;2023-12-26 16:33:40;Status;;in transit
td289;2023-12-26 23:46:11;;1
td290;2023-12-27 08:08:19;;5
td288;2023-12-27 10:12:07;Status;;in transit
td289;2023-12-27 15:00:05;Status;;in transit
td291;2023-12-28 02:19:50;;4
td292;2023-12-28 08:24:44;;3
td293;2023-12-29 01:14:58;;2
td290;2023-12-29 04:38:10;Status;;in transit
td294;2023-12-29 08:44:45;;4
td291;2023-12-29 08:47:05;Status;;in transit
td268;2023-12-29 11:00:00;Status;;shipped
td267;2023-12-29 11:00:00;Status;;shipped
td271;2023-12-29 11:00:00;Status;;shipped
td270;2023-12-29 11:00:00;Status;;shipped
td289;2023-12-29 11:00:00;Status;;shipped
td295;2023-12-30 04:36:44;;4
td292;2023-12-30 05:34:09;Status;;in transit
td294;2023-12-30 10:13:53;Status;;in transit
td293;2023-12-30 18:36:49;Status;;in transit
td295;2023-12-31 08:19:29;Status;;in transit
td296;2024-01-01 22:08:58;;3
td297;2024-01-02 06:32:16;;2
td287;2024-01-02 11:00:00;Status;;shipped
td269;2024-01-02 11:00:00;Status;;shipped
td265;2024-01-02 11:00:00;Status;;shipped
td273;2024-01-02 11:00:00;Status;;shipped
td275;2024-01-02 11:00:00;Status;;shipped
td296;2024-01-02 11:42:57;Status;;in transit
td297;2024-01-02 17:48:54;Status;;in transit
td298;2024-01-02 22:01:20;;5
td299;2024-01-03 05:45:19;;3
td300;2024-01-04 01:14:05;;4
td299;2024-01-04 05:05:06;Status;;in transit
td301;2024-01-04 08:14:12;;2
td298;2024-01-04 09:22:57;Status;;in transit
td302;2024-01-05 00:58:53;;5
td300;2024-01-05 02:29:41;Status;;in transit
td303;2024-01-05 06:12:07;;4
td301;2024-01-05 06:44:59;Status;;in transit
td277;2024-01-05 11:00:00;Status;;shipped
td280;2024-01-05 11:00:00;Status;;shipped
td304;2024-01-06 02:39:56;;3
td302;2024-01-07 05:38:13;Status;;in transit
td304;2024-01-07 11:18:08;Status;;in transit
td303;2024-01-07 16:19:19;Status;;in transit
td305;2024-01-08 21:38:07;;4
td306;2024-01-09 06:09:01;;3
td297;2024-01-09 11:00:00;Status;;shipped
td286;2024-01-09 11:00:00;Status;;shipped
td279;2024-01-09 11:00:00;Status;;shipped
td282;2024-01-09 11:00:00;Status;;shipped
td293;2024-01-09 11:00:00;Status;;shipped
td283;2024-01-09 11:00:00;Status;;shipped
td295;2024-01-09 11:00:00;Status;;shipped
td305;2024-01-09 16:42:15;Status;;in transit
td307;2024-01-09 22:47:16;;5
td306;2024-01-10 03:25:44;Status;;in transit
td308;2024-01-10 05:16:25;;3
td309;2024-01-11 00:02:19;;2
td307;2024-01-11 06:11:25;Status;;in transit
td310;2024-01-11 07:13:45;;4
td309;2024-01-11 20:56:30;Status;;in transit
td311;2024-01-11 22:50:55;;4
td312;2024-01-12 07:56:24;;3
td298;2024-01-12 11:00:00;Status;;shipped
td285;2024-01-12 11:00:00;Status;;shipped
td301;2024-01-12 11:00:00;Status;;shipped
td288;2024-01-12 11:00:00;Status;;shipped
td296;2024-01-12 11:00:00;Status;;shipped
td308;2024-01-12 17:41:26;Status;;in transit
td313;2024-01-13 01:21:12;;4
td310;2024-01-13 07:00:40;Status;;in transit
td312;2024-01-13 17:29:04;Status;;in transit
td311;2024-01-14 06:10:17;Status;;in transit
td313;2024-01-14 13:08:17;Status;;in transit
td314;2024-01-15 23:08:09;;4
td315;2024-01-16 03:17:17;;3
td292;2024-01-16 11:00:00;Status;;shipped
td284;2024-01-16 11:00:00;Status;;shipped
td294;2024-01-16 11:00:00;Status;;shipped
td316;2024-01-16 20:30:38;;5
td314;2024-01-16 23:14:10;Status;;in transit
td317;2024-01-17 04:19:48;;4
td318;2024-01-17 21:17:20;;1
td319;2024-01-18 07:03:52;;4
td318;2024-01-18 15:27:23;Status;;in transit
td320;2024-01-19 00:17:54;;5
td317;2024-01-19 00:29:37;Status;;in transit
td321;2024-01-19 05:34:42;;3
td291;2024-01-19 11:00:00;Status;;shipped
td307;2024-01-19 11:00:00;Status;;shipped
td302;2024-01-19 11:00:00;Status;;shipped
td290;2024-01-19 11:00:00;Status;;shipped
td322;2024-01-19 23:09:31;;4
td315;2024-01-20 08:55:45;Status;;in transit
td319;2024-01-20 14:04:48;Status;;in transit
td322;2024-01-21 21:04:07;Status;;in transit
td316;2024-01-22 04:56:31;Status;;in transit
td320;2024-01-22 09:04:48;Status;;in transit
td321;2024-01-22 12:50:41;Status;;in transit
td323;2024-01-22 19:54:25;;2
td324;2024-01-23 01:45:47;;3
td323;2024-01-23 05:12:27;Status;;in transit
td312;2024-01-23 11:00:00;Status;;shipped
td303;2024-01-23 11:00:00;Status;;shipped
td305;2024-01-23 11:00:00;Status;;shipped
td311;2024-01-23 11:00:00;Status;;shipped
td299;2024-01-23 11:00:00;Status;;shipped
td324;2024-01-23 16:29:35;Status;;in transit
td325;2024-01-23 20:18:19;;2
td326;2024-01-24 02:41:37;;3
td325;2024-01-24 08:41:07;Status;;in transit
td327;2024-01-24 22:12:14;;3
td326;2024-01-24 22:32:47;Status;;in transit
td328;2024-01-25 04:23:52;;3
td327;2024-01-25 10:23:09;Status;;in transit
td328;2024-01-25 21:15:43;Status;;in transit
td329;2024-01-25 23:38:51;;4
td330;2024-01-26 06:10:27;;2
td300;2024-01-26 11:00:00;Status;;shipped
td308;2024-01-26 11:00:00;Status;;shipped
td320;2024-01-26 11:00:00;Status;;shipped
td306;2024-01-26 11:00:00;Status;;shipped
td330;2024-01-26 23:33:27;Status;;in transit
td331;2024-01-27 01:01:52;;4
td329;2024-01-27 02:48:38;Status;;in transit
td331;2024-01-27 21:36:15;Status;;in transit
td332;2024-01-29 20:44:17;;3
td333;2024-01-30 05:20:04;;4
td332;2024-01-30 08:22:32;Status;;in transit
td324;2024-01-30 11:00:00;Status;;shipped
td325;2024-01-30 11:00:00;Status;;shipped
td319;2024-01-30 11:00:00;Status;;shipped
td321;2024-01-30 11:00:00;Status;;shipped
td316;2024-01-30 11:00:00;Status;;shipped
td310;2024-01-30 11:00:00;Status;;shipped
td334;2024-01-30 20:11:36;;3
td333;2024-01-30 22:04:49;Status;;in transit
td335;2024-01-31 01:05:50;;4
td334;2024-01-31 21:04:05;Status;;in transit
td336;2024-01-31 21:20:32;;4
td337;2024-02-01 00:36:20;;3
td335;2024-02-01 01:08:42;Status;;in transit
td338;2024-02-01 19:09:02;;2
td336;2024-02-01 23:32:20;Status;;in transit
td337;2024-02-02 01:13:18;Status;;in transit
td339;2024-02-02 04:15:24;;2
td338;2024-02-02 07:37:30;Status;;in transit
td309;2024-02-02 11:00:00;Status;;shipped
td304;2024-02-02 11:00:00;Status;;shipped
td326;2024-02-02 11:00:00;Status;;shipped
td313;2024-02-02 11:00:00;Status;;shipped
td339;2024-02-02 13:41:16;Status;;in transit
td340;2024-02-02 23:33:52;;2
td341;2024-02-03 08:13:06;;4
td340;2024-02-03 09:26:50;Status;;in transit
td341;2024-02-04 03:56:57;Status;;in transit
td342;2024-02-06 02:32:14;;2
td343;2024-02-06 05:05:20;;5
td318;2024-02-06 11:00:00;Status;;shipped
td330;2024-02-06 11:00:00;Status;;shipped
td332;2024-02-06 11:00:00;Status;;shipped
td322;2024-02-06 11:00:00;Status;;shipped
td327;2024-02-06 11:00:00;Status;;shipped
td342;2024-02-06 12:21:00;Status;;in transit
td344;2024-02-07 01:37:53;;5
td343;2024-02-07 05:51:48;Status;;in transit
td345;2024-02-07 07:47:36;;2
td346;2024-02-08 02:50:12;;5
td345;2024-02-08 03:53:46;Status;;in transit
td344;2024-02-08 06:18:42;Status;;in transit
td347;2024-02-08 07:20:58;;5
td348;2024-02-08 23:28:01;;2
td349;2024-02-09 07:09:09;;2
td314;2024-02-09 11:00:00;Status;;shipped
td323;2024-02-09 11:00:00;Status;;shipped
td317;2024-02-09 11:00:00;Status;;shipped
td315;2024-02-09 11:00:00;Status;;shipped
td347;2024-02-09 18:31:46;Status;;in transit
td350;2024-02-10 04:28:07;;3
td348;2024-02-10 05:35:02;Status;;in transit
td346;2024-02-10 09:27:21;Status;;in transit
td349;2024-02-10 16:55:32;Status;;in transit
td350;2024-02-11 02:16:05;Status;;in transit
td351;2024-02-12 22:05:46;;5
td352;2024-02-13 04:33:36;;3
td331;2024-02-13 11:00:00;Status;;shipped
td341;2024-02-13 11:00:00;Status;;shipped
td329;2024-02-13 11:00:00;Status;;shipped
td353;2024-02-13 22:20:28;;4
td351;2024-02-14 04:43:12;Status;;in transit
td354;2024-02-14 08:04:33;;4
td352;2024-02-14 13:49:26;Status;;in transit
td355;2024-02-15 01:46:48;;4
td354;2024-02-15 07:07:51;Status;;in transit
td356;2024-02-15 09:33:05;;5
td357;2024-02-16 02:16:44;;5
td358;2024-02-16 05:35:30;;5
td359;2024-02-17 05:23:58;;4
td353;2024-02-18 00:28:06;Status;;in transit
td355;2024-02-18 19:17:33;Status;;in transit
td360;2024-02-19 21:43:59;;3
td357;2024-02-19 22:57:15;Status;;in transit
td361;2024-02-20 06:32:20;;5
td328;2024-02-20 11:00:00;Status;;shipped
td347;2024-02-20 11:00:00;Status;;shipped
td335;2024-02-20 11:00:00;Status;;shipped
td358;2024-02-20 19:08:04;Status;;in transit
td362;2024-02-20 23:49:27;;4
td363;2024-02-21 04:21:29;;3
td359;2024-02-21 05:18:37;Status;;in transit
td364;2024-02-22 00:02:49;;3
td356;2024-02-22 01:17:28;Status;;in transit
td365;2024-02-22 06:55:01;;5
td360;2024-02-23 00:39:36;Status;;in transit
td366;2024-02-23 01:23:42;;3
td367;2024-02-23 07:01:25;;5
td345;2024-02-23 11:00:00;Status;;shipped
td338;2024-02-23 11:00:00;Status;;shipped
td336;2024-02-23 11:00:00;Status;;shipped
td349;2024-02-23 11:00:00;Status;;shipped
td339;2024-02-23 11:00:00;Status;;shipped
td340;2024-02-23 11:00:00;Status;;shipped
td333;2024-02-23 11:00:00;Status;;shipped
td337;2024-02-23 11:00:00;Status;;shipped
td368;2024-02-24 00:22:31;;4
td362;2024-02-26 02:20:14;Status;;in transit
td369;2024-02-26 20:55:32;;5
td363;2024-02-26 23:30:05;Status;;in transit
td370;2024-02-27 02:35:47;;3
td356;2024-02-27 11:00:00;Status;;shipped
td346;2024-02-27 11:00:00;Status;;shipped
td343;2024-02-27 11:00:00;Status;;shipped
td344;2024-02-27 11:00:00;Status;;shipped
td353;2024-02-27 11:00:00;Status;;shipped
td357;2024-02-27 11:00:00;Status;;shipped
td348;2024-02-27 11:00:00;Status;;shipped
td334;2024-02-27 11:00:00;Status;;shipped
td371;2024-02-27 23:28:56;;5
td366;2024-02-28 02:41:22;Status;;in transit
td372;2024-02-28 06:00:06;;3
td364;2024-02-28 06:14:24;Status;;in transit
td373;2024-02-28 23:19:51;;2
td374;2024-02-29 06:32:58;;2
td368;2024-02-29 12:11:00;Status;;in transit
td374;2024-02-29 23:49:32;Status;;in transit
td375;2024-03-01 00:35:01;;2
td370;2024-03-01 04:15:06;Status;;in transit
td376;2024-03-01 06:09:31;;2
td355;2024-03-01 11:00:00;Status;;shipped
td363;2024-03-01 11:00:00;Status;;shipped
td352;2024-03-01 11:00:00;Status;;shipped
td359;2024-03-01 11:00:00;Status;;shipped
td342;2024-03-01 11:00:00;Status;;shipped
td377;2024-03-01 23:03:14;;4
td369;2024-03-02 03:53:11;Status;;in transit
td365;2024-03-02 14:14:45;Status;;in transit
td361;2024-03-03 04:09:57;Status;;in transit
td371;2024-03-03 18:08:34;Status;;in transit
td375;2024-03-04 04:03:46;Status;;in transit
td367;2024-03-04 08:45:07;Status;;in transit
td372;2024-03-04 13:24:27;Status;;in transit
td378;2024-03-04 20:08:32;;3
td376;2024-03-04 22:38:48;Status;;in transit
td379;2024-03-05 02:39:21;;4
td377;2024-03-05 03:26:41;Status;;in transit
td350;2024-03-05 11:00:00;Status;;shipped
td360;2024-03-05 11:00:00;Status;;shipped
td354;2024-03-05 11:00:00;Status;;shipped
td380;2024-03-05 20:59:34;;4
td381;2024-03-06 05:54:14;;2
td379;2024-03-06 18:15:50;Status;;in transit
td378;2024-03-06 23:14:58;Status;;in transit
td382;2024-03-06 23:48:04;;5
td373;2024-03-07 02:54:52;Status;;in transit
td383;2024-03-07 04:55:31;;3
td384;2024-03-07 21:59:31;;5
td381;2024-03-08 00:44:21;Status;;in transit
td385;2024-03-08 06:05:09;;3
td367;2024-03-08 11:00:00;Status;;shipped
td370;2024-03-08 11:00:00;Status;;shipped
td373;2024-03-08 11:00:00;Status;;shipped
td358;2024-03-08 11:00:00;Status;;shipped
td351;2024-03-08 11:00:00;Status;;shipped
td361;2024-03-08 11:00:00;Status;;shipped
td380;2024-03-08 18:38:41;Status;;in transit
td386;2024-03-09 02:50:36;;4
td383;2024-03-09 04:09:21;Status;;in transit
td382;2024-03-10 04:45:12;Status;;in transit
td385;2024-03-10 09:56:18;Status;;in transit
td384;2024-03-11 06:42:58;Status;;in transit
td386;2024-03-11 10:47:44;Status;;in transit
td387;2024-03-11 21:32:38;;5
td388;2024-03-12 01:27:23;;4
td364;2024-03-12 11:00:00;Status;;shipped
td362;2024-03-12 11:00:00;Status;;shipped
td377;2024-03-12 11:00:00;Status;;shipped
td365;2024-03-12 11:00:00;Status;;shipped
td375;2024-03-12 11:00:00;Status;;shipped
td389;2024-03-12 20:12:41;;3
td390;2024-03-13 01:26:06;;2
td388;2024-03-13 07:43:29;Status;;in transit
td387;2024-03-13 12:40:39;Status;;in transit
td391;2024-03-13 23:20:15;;5
td392;2024-03-14 01:53:36;;3
td390;2024-03-14 15:50:29;Status;;in transit
td393;2024-03-14 21:13:45;;4
td394;2024-03-15 04:12:40;;1
td374;2024-03-15 11:00:00;Status;;shipped
td372;2024-03-15 11:00:00;Status;;shipped
td376;2024-03-15 11:00:00;Status;;shipped
td383;2024-03-15 11:00:00;Status;;shipped
td395;2024-03-16 00:48:38;;4
td393;2024-03-16 04:52:01;Status;;in transit
td396;2024-03-16 06:45:41;;2
td394;2024-03-16 10:26:54;Status;;in transit
td391;2024-03-16 21:02:35;Status;;in transit
td396;2024-03-17 07:52:35;Status;;in transit
td392;2024-03-17 12:46:24;Status;;in transit
td389;2024-03-18 00:23:37;Status;;in transit
td395;2024-03-18 02:12:44;Status;;in transit
td397;2024-03-18 22:36:58;;4
td398;2024-03-19 06:11:07;;2
td366;2024-03-19 11:00:00;Status;;shipped
td381;2024-03-19 11:00:00;Status;;shipped
td371;2024-03-19 11:00:00;Status;;shipped
td385;2024-03-19 11:00:00;Status;;shipped
td379;2024-03-19 11:00:00;Status;;shipped
