ocel_source_id;ocel_target_id;ocel_qualifier
i-880273;Fire Stick;is a
i-880274;iPad Pro;is a
i-880275;MacBook Pro;is a
o-990069;i-880276;comprises
o-990069;i-880277;comprises
o-990069;i-880278;comprises
Iberian Sun Solaridades SA;o-990069;places
i-880276;iPhone 11 Pro;is a
i-880277;MacBook Air;is a
i-880278;iPhone 11 Pro;is a
o-990070;i-880279;comprises
o-990070;i-880280;comprises
o-990070;i-880281;comprises
Nordica Systems GmbH;o-990070;places
i-880279;MacBook Air;is a
i-880280;iPhone 8;is a
i-880281;Kindle;is a
p-660031;i-880198;contains
p-660031;i-880197;contains
p-660031;i-880224;contains
p-660031;i-880227;contains
p-660031;i-880225;contains
p-660031;i-880226;contains
p-660031;i-880196;contains
o-990071;i-880282;comprises
Balkan Minerals d.o.o.;o-990071;places
i-880282;iPad Air;is a
o-990072;i-880283;comprises
o-990072;i-880284;comprises
o-990072;i-880285;comprises
o-990072;i-880286;comprises
Nordica Systems GmbH;o-990072;places
i-880283;Fire Stick;is a
i-880284;MacBook Air;is a
i-880285;Fire Stick;is a
i-880286;Echo;is a
p-660031;Yisong Zhang;shipped by
o-990073;i-880287;comprises
o-990073;i-880288;comprises
Iberian Sun Solaridades SA;o-990073;places
i-880287;iPad mini;is a
i-880288;iPhone 11;is a
p-660032;i-880199;contains
p-660032;i-880254;contains
p-660032;i-880257;contains
p-660032;i-880255;contains
p-660032;i-880253;contains
p-660032;i-880256;contains
p-660032;i-880258;contains
p-660032;i-880259;contains
p-660032;i-880200;contains
o-990074;i-880289;comprises
o-990074;i-880290;comprises
o-990074;i-880291;comprises
o-990074;i-880292;comprises
o-990074;i-880293;comprises
o-990074;i-880294;comprises
o-990074;i-880295;comprises
Iberian Sun Solaridades SA;o-990074;places
i-880289;iPhone 11;is a
i-880290;MacBook Air;is a
i-880291;Kindle;is a
i-880292;Fire Stick;is a
i-880293;Echo Dot;is a
i-880294;iPad Air;is a
i-880295;iPhone X;is a
p-660032;Alessandro Berti;shipped by
p-660033;i-880228;contains
p-660033;i-880230;contains
p-660033;i-880279;contains
p-660033;i-880283;contains
p-660033;i-880284;contains
p-660033;i-880286;contains
p-660033;i-880229;contains
p-660033;Gyunam Park;shipped by
o-990075;i-880296;comprises
o-990075;i-880297;comprises
o-990075;i-880298;comprises
o-990075;i-880299;comprises
Riviera Robotics SAS;o-990075;places
i-880296;iPad Pro;is a
i-880297;Echo Show 5;is a
i-880298;Echo Show 5;is a
i-880299;Fire Stick 4K;is a
o-990076;i-880300;comprises
o-990076;i-880301;comprises
o-990076;i-880302;comprises
o-990076;i-880303;comprises
o-990076;i-880304;comprises
o-990076;i-880305;comprises
o-990076;i-880306;comprises
o-990076;i-880307;comprises
Celtica Green Farms Oy;o-990076;places
i-880300;iPhone 8;is a
i-880301;iPhone 11;is a
i-880302;iPad;is a
i-880303;iPad mini;is a
i-880304;Echo Studio;is a
i-880305;iPad;is a
i-880306;iPhone 8;is a
i-880307;iPhone 11 Pro;is a
o-990077;i-880308;comprises
o-990077;i-880309;comprises
Golden Fleece Textiles S.A.R.L.;o-990077;places
i-880308;MacBook Air;is a
i-880309;Echo Studio;is a
o-990078;i-880310;comprises
o-990078;i-880311;comprises
Mediterranea Luxury Cruises S.p.A.;o-990078;places
i-880310;iPhone 11 Pro;is a
i-880311;iPad mini;is a
p-660034;i-880235;contains
p-660034;i-880231;contains
p-660034;i-880236;contains
p-660034;i-880233;contains
p-660034;i-880249;contains
p-660034;i-880250;contains
p-660034;i-880252;contains
p-660034;i-880251;contains
p-660034;i-880232;contains
p-660034;i-880234;contains
o-990079;i-880312;comprises
o-990079;i-880313;comprises
o-990079;i-880314;comprises
o-990079;i-880315;comprises
o-990079;i-880316;comprises
o-990079;i-880317;comprises
Pantheon Art Gallery Kft.;o-990079;places
i-880312;iPad mini;is a
i-880313;Fire Stick;is a
i-880314;iPhone 11 Pro;is a
i-880315;Kindle Paperwhite;is a
i-880316;iPhone 8;is a
i-880317;MacBook Pro;is a
o-990080;i-880318;comprises
o-990080;i-880319;comprises
o-990080;i-880320;comprises
o-990080;i-880321;comprises
o-990080;i-880322;comprises
Golden Fleece Textiles S.A.R.L.;o-990080;places
i-880318;iPhone 11;is a
i-880319;iPad;is a
i-880320;Echo Studio;is a
i-880321;Fire Stick;is a
i-880322;Echo;is a
p-660035;i-880242;contains
p-660035;i-880238;contains
p-660035;i-880240;contains
p-660035;i-880237;contains
p-660035;i-880241;contains
p-660035;i-880239;contains
p-660035;i-880269;contains
p-660035;i-880274;contains
p-660035;i-880275;contains
p-660035;i-880272;contains
p-660035;i-880271;contains
p-660035;i-880273;contains
p-660035;i-880268;contains
p-660035;i-880270;contains
p-660035;i-880317;contains
p-660035;i-880314;contains
p-660035;i-880243;contains
o-990081;i-880323;comprises
o-990081;i-880324;comprises
o-990081;i-880325;comprises
o-990081;i-880326;comprises
Golden Fleece Textiles S.A.R.L.;o-990081;places
i-880323;Echo Dot;is a
i-880324;iPhone 11;is a
i-880325;iPhone 11 Pro;is a
i-880326;iPad;is a
p-660034;Majid Rafiei;shipped by
o-990082;i-880327;comprises
Pantheon Art Gallery Kft.;o-990082;places
i-880327;iPhone 8;is a
p-660035;Gyunam Park;shipped by
o-990083;i-880328;comprises
o-990083;i-880329;comprises
AlpenTech Innovations AG;o-990083;places
i-880328;iPad;is a
i-880329;iPhone 11 Pro;is a
o-990084;i-880330;comprises
o-990084;i-880331;comprises
o-990084;i-880332;comprises
o-990084;i-880333;comprises
Iberian Sun Solaridades SA;o-990084;places
i-880330;MacBook Pro;is a
i-880331;Echo Show 8;is a
i-880332;Kindle;is a
i-880333;Echo Studio;is a
o-990085;i-880334;comprises
o-990085;i-880335;comprises
o-990085;i-880336;comprises
o-990085;i-880337;comprises
Iberian Sun Solaridades SA;o-990085;places
i-880334;Kindle Paperwhite;is a
i-880335;iPad mini;is a
i-880336;Echo Dot;is a
i-880337;Fire Stick;is a
o-990086;i-880338;comprises
o-990086;i-880339;comprises
o-990086;i-880340;comprises
Golden Fleece Textiles S.A.R.L.;o-990086;places
i-880338;Fire Stick;is a
i-880339;iPhone X;is a
i-880340;Kindle Paperwhite;is a
p-660036;i-880245;contains
p-660036;i-880248;contains
p-660036;i-880244;contains
o-990087;i-880341;comprises
o-990087;i-880342;comprises
o-990087;i-880343;comprises
o-990087;i-880344;comprises
o-990087;i-880345;comprises
o-990087;i-880346;comprises
o-990087;i-880347;comprises
o-990087;i-880348;comprises
Mediterranea Luxury Cruises S.p.A.;o-990087;places
i-880341;Echo Show 8;is a
i-880342;Echo Show 5;is a
i-880343;Kindle;is a
i-880344;Echo Show 5;is a
i-880345;iPad Pro;is a
i-880346;Echo Dot;is a
i-880347;iPhone 11;is a
i-880348;Echo;is a
p-660037;i-880264;contains
p-660037;i-880261;contains
p-660037;i-880263;contains
p-660037;i-880262;contains
p-660037;i-880260;contains
o-990088;i-880349;comprises
o-990088;i-880350;comprises
o-990088;i-880351;comprises
o-990088;i-880352;comprises
o-990088;i-880353;comprises
o-990088;i-880354;comprises
Mediterranea Luxury Cruises S.p.A.;o-990088;places
i-880349;Kindle Paperwhite;is a
i-880350;Fire Stick 4K;is a
i-880351;MacBook Air;is a
i-880352;Echo Show 8;is a
i-880353;Echo Plus;is a
i-880354;Echo Dot;is a
o-990089;i-880355;comprises
o-990089;i-880356;comprises
o-990089;i-880357;comprises
o-990089;i-880358;comprises
o-990089;i-880359;comprises
o-990089;i-880360;comprises
o-990089;i-880361;comprises
o-990089;i-880362;comprises
Balkan Minerals d.o.o.;o-990089;places
i-880355;iPad Air;is a
i-880356;Echo;is a
i-880357;iPhone 11;is a
i-880358;Echo Dot;is a
i-880359;Echo Dot;is a
i-880360;iPhone 11;is a
i-880361;iPhone 11;is a
i-880362;iPhone 11;is a
p-660038;i-880265;contains
p-660038;i-880266;contains
p-660038;i-880303;contains
p-660038;i-880306;contains
p-660038;i-880301;contains
p-660038;i-880305;contains
p-660038;i-880302;contains
p-660038;i-880300;contains
p-660038;i-880267;contains
p-660036;Yisong Zhang;shipped by
p-660037;Majid Rafiei;shipped by
p-660039;i-880277;contains
p-660039;i-880287;contains
p-660039;i-880288;contains
p-660039;i-880290;contains
p-660039;i-880292;contains
p-660039;i-880294;contains
p-660039;i-880291;contains
p-660039;i-880289;contains
p-660039;i-880295;contains
p-660039;i-880276;contains
p-660039;i-880293;contains
p-660039;i-880330;contains
p-660039;i-880332;contains
p-660039;i-880337;contains
p-660039;i-880334;contains
p-660039;i-880335;contains
p-660039;i-880333;contains
p-660039;i-880331;contains
p-660039;i-880278;contains
o-990090;i-880363;comprises
o-990090;i-880364;comprises
AlpenTech Innovations AG;o-990090;places
i-880363;iPad Air;is a
i-880364;iPhone 11 Pro;is a
p-660038;Gyunam Park;shipped by
p-660039;Viki Peeva;shipped by
o-990091;i-880365;comprises
o-990091;i-880366;comprises
o-990091;i-880367;comprises
o-990091;i-880368;comprises
o-990091;i-880369;comprises
o-990091;i-880370;comprises
Pantheon Art Gallery Kft.;o-990091;places
i-880365;Echo;is a
i-880366;Echo;is a
i-880367;Echo Plus;is a
i-880368;Echo Plus;is a
i-880369;Echo Studio;is a
i-880370;Echo Show 5;is a
o-990092;i-880371;comprises
o-990092;i-880372;comprises
Balkan Minerals d.o.o.;o-990092;places
i-880371;iPad;is a
i-880372;Kindle;is a
o-990093;i-880373;comprises
o-990093;i-880374;comprises
Mediterranea Luxury Cruises S.p.A.;o-990093;places
i-880373;MacBook Pro;is a
i-880374;iPhone 11 Pro;is a
o-990094;i-880375;comprises
o-990094;i-880376;comprises
o-990094;i-880377;comprises
o-990094;i-880378;comprises
o-990094;i-880379;comprises
o-990094;i-880380;comprises
Vesta Fashion House GmbH;o-990094;places
i-880375;Kindle Paperwhite;is a
i-880376;Echo Studio;is a
i-880377;Echo Dot;is a
i-880378;Kindle;is a
i-880379;Echo Show 8;is a
i-880380;iPad mini;is a
p-660040;i-880356;contains
p-660040;i-880362;contains
p-660040;i-880361;contains
p-660040;i-880359;contains
p-660040;i-880360;contains
p-660040;i-880355;contains
p-660040;i-880372;contains
p-660040;i-880282;contains
o-990095;i-880381;comprises
o-990095;i-880382;comprises
o-990095;i-880383;comprises
o-990095;i-880384;comprises
o-990095;i-880385;comprises
o-990095;i-880386;comprises
o-990095;i-880387;comprises
SwissPeak Timepieces AG;o-990095;places
i-880381;Fire Stick;is a
i-880382;Echo Show 5;is a
i-880383;iPhone X;is a
i-880384;iPad Pro;is a
i-880385;Echo;is a
i-880386;Echo Show 5;is a
i-880387;Kindle Paperwhite;is a
o-990096;i-880388;comprises
o-990096;i-880389;comprises
Riviera Robotics SAS;o-990096;places
i-880388;iPhone X;is a
i-880389;Echo Show 8;is a
o-990097;i-880390;comprises
o-990097;i-880391;comprises
Golden Fleece Textiles S.A.R.L.;o-990097;places
i-880390;Echo;is a
i-880391;MacBook Pro;is a
p-660040;Gyunam Park;shipped by
o-990098;i-880392;comprises
o-990098;i-880393;comprises
o-990098;i-880394;comprises
Balkan Minerals d.o.o.;o-990098;places
i-880392;iPhone 11 Pro;is a
i-880393;MacBook Air;is a
i-880394;Echo Plus;is a
p-660041;i-880297;contains
p-660041;i-880299;contains
p-660041;i-880296;contains
p-660041;i-880389;contains
p-660041;i-880298;contains
p-660042;i-880285;contains
p-660042;i-880280;contains
p-660042;i-880281;contains
p-660043;i-880308;contains
p-660043;i-880318;contains
p-660043;i-880319;contains
p-660043;i-880325;contains
p-660043;i-880320;contains
p-660043;i-880321;contains
p-660043;i-880323;contains
p-660043;i-880326;contains
p-660043;i-880338;contains
p-660043;i-880339;contains
p-660043;i-880322;contains
p-660043;i-880324;contains
p-660043;i-880391;contains
p-660043;i-880390;contains
p-660043;i-880309;contains
p-660041;Alessandro Berti;shipped by
p-660042;Majid Rafiei;shipped by
p-660043;Yisong Zhang;shipped by
o-990099;i-880395;comprises
o-990099;i-880396;comprises
o-990099;i-880397;comprises
o-990099;i-880398;comprises
o-990099;i-880399;comprises
o-990099;i-880400;comprises
o-990099;i-880401;comprises
SwissPeak Timepieces AG;o-990099;places
i-880395;Echo Show 5;is a
i-880396;Echo Dot;is a
i-880397;Kindle Paperwhite;is a
i-880398;iPhone 8;is a
i-880399;iPad mini;is a
i-880400;MacBook Pro;is a
i-880401;Fire Stick 4K;is a
p-660044;i-880310;contains
p-660044;i-880343;contains
p-660044;i-880347;contains
p-660044;i-880344;contains
p-660044;i-880352;contains
p-660044;i-880354;contains
p-660044;i-880353;contains
p-660044;i-880349;contains
p-660044;i-880342;contains
p-660044;i-880351;contains
p-660044;i-880374;contains
p-660044;i-880341;contains
p-660044;i-880346;contains
p-660044;i-880348;contains
p-660044;i-880350;contains
p-660044;i-880311;contains
p-660044;Majid Rafiei;shipped by
o-990100;i-880402;comprises
o-990100;i-880403;comprises
o-990100;i-880404;comprises
o-990100;i-880405;comprises
o-990100;i-880406;comprises
o-990100;i-880407;comprises
o-990100;i-880408;comprises
o-990100;i-880409;comprises
Vesta Fashion House GmbH;o-990100;places
i-880402;iPad Pro;is a
i-880403;Fire Stick 4K;is a
i-880404;MacBook Air;is a
i-880405;iPad mini;is a
i-880406;iPad mini;is a
i-880407;Echo;is a
i-880408;iPhone 11 Pro;is a
i-880409;Echo Studio;is a
p-660045;i-880313;contains
p-660045;i-880316;contains
p-660045;i-880312;contains
p-660045;i-880367;contains
p-660045;i-880366;contains
p-660045;i-880370;contains
p-660045;i-880365;contains
p-660045;i-880327;contains
p-660045;i-880369;contains
p-660045;i-880315;contains
p-660045;Viki Peeva;shipped by
o-990101;i-880410;comprises
o-990101;i-880411;comprises
o-990101;i-880412;comprises
o-990101;i-880413;comprises
o-990101;i-880414;comprises
o-990101;i-880415;comprises
Vesta Fashion House GmbH;o-990101;places
i-880410;iPad;is a
i-880411;Echo Studio;is a
i-880412;Fire Stick 4K;is a
i-880413;iPad Air;is a
i-880414;Echo;is a
i-880415;iPhone X;is a
o-990102;i-880416;comprises
o-990102;i-880417;comprises
o-990102;i-880418;comprises
o-990102;i-880419;comprises
o-990102;i-880420;comprises
Eastern Oak Insurance Zrt.;o-990102;places
i-880416;Echo Dot;is a
i-880417;iPhone 11;is a
i-880418;iPhone 8;is a
i-880419;Echo Show 5;is a
i-880420;Fire Stick;is a
o-990103;i-880421;comprises
o-990103;i-880422;comprises
Mediterranea Luxury Cruises S.p.A.;o-990103;places
i-880421;iPad mini;is a
i-880422;MacBook Pro;is a
o-990104;i-880423;comprises
o-990104;i-880424;comprises
Nordica Systems GmbH;o-990104;places
i-880423;iPad Air;is a
i-880424;Kindle;is a
o-990105;i-880425;comprises
o-990105;i-880426;comprises
o-990105;i-880427;comprises
o-990105;i-880428;comprises
o-990105;i-880429;comprises
AlpenTech Innovations AG;o-990105;places
i-880425;iPad Pro;is a
i-880426;Kindle Paperwhite;is a
i-880427;iPad Pro;is a
i-880428;Echo Dot;is a
i-880429;MacBook Air;is a
o-990106;i-880430;comprises
o-990106;i-880431;comprises
Mediterranea Luxury Cruises S.p.A.;o-990106;places
i-880430;iPad Air;is a
i-880431;iPhone 8;is a
o-990107;i-880432;comprises
o-990107;i-880433;comprises
o-990107;i-880434;comprises
Baltic Wave Energies Ltd.;o-990107;places
i-880432;iPhone 8;is a
i-880433;Fire Stick;is a
i-880434;Echo Dot;is a
p-660046;i-880329;contains
p-660046;i-880364;contains
p-660046;i-880363;contains
p-660046;i-880427;contains
p-660046;i-880328;contains
o-990108;i-880435;comprises
o-990108;i-880436;comprises
o-990108;i-880437;comprises
o-990108;i-880438;comprises
Vesta Fashion House GmbH;o-990108;places
i-880435;Echo;is a
i-880436;Fire Stick 4K;is a
i-880437;iPad Air;is a
i-880438;iPhone X;is a
p-660047;i-880307;contains
p-660047;i-880304;contains
p-660048;i-880336;contains
p-660049;i-880377;contains
p-660049;i-880379;contains
p-660049;i-880375;contains
p-660049;i-880409;contains
p-660049;i-880405;contains
p-660049;i-880402;contains
p-660049;i-880407;contains
p-660049;i-880376;contains
p-660049;i-880403;contains
p-660049;i-880408;contains
p-660049;i-880378;contains
p-660049;i-880415;contains
p-660049;i-880410;contains
p-660049;i-880412;contains
p-660049;i-880411;contains
p-660049;i-880380;contains
p-660046;Alessandro Berti;shipped by
p-660047;Alessandro Berti;shipped by
p-660048;Viki Peeva;shipped by
p-660049;Alessandro Berti;shipped by
o-990109;i-880439;comprises
o-990109;i-880440;comprises
Iberian Sun Solaridades SA;o-990109;places
i-880439;MacBook Pro;is a
i-880440;Echo Plus;is a
o-990110;i-880441;comprises
o-990110;i-880442;comprises
o-990110;i-880443;comprises
Golden Fleece Textiles S.A.R.L.;o-990110;places
i-880441;Fire Stick 4K;is a
i-880442;Fire Stick 4K;is a
i-880443;iPad Air;is a
o-990111;i-880444;comprises
o-990111;i-880445;comprises
o-990111;i-880446;comprises
Eastern Oak Insurance Zrt.;o-990111;places
i-880444;Echo;is a
i-880445;Echo Show 8;is a
i-880446;iPad Air;is a
o-990112;i-880447;comprises
o-990112;i-880448;comprises
o-990112;i-880449;comprises
o-990112;i-880450;comprises
Iberian Sun Solaridades SA;o-990112;places
i-880447;iPad;is a
i-880448;iPad Pro;is a
i-880449;iPad Pro;is a
i-880450;iPad;is a
o-990113;i-880451;comprises
Riviera Robotics SAS;o-990113;places
i-880451;iPad mini;is a
o-990114;i-880452;comprises
o-990114;i-880453;comprises
o-990114;i-880454;comprises
o-990114;i-880455;comprises
Eastern Oak Insurance Zrt.;o-990114;places
i-880452;iPhone 11 Pro;is a
i-880453;iPad mini;is a
i-880454;iPhone 8;is a
i-880455;Fire Stick 4K;is a
p-660050;i-880382;contains
p-660050;i-880381;contains
p-660050;i-880384;contains
p-660050;i-880386;contains
p-660050;i-880387;contains
p-660050;i-880385;contains
p-660050;i-880401;contains
p-660050;i-880396;contains
p-660050;i-880395;contains
p-660050;i-880398;contains
p-660050;i-880400;contains
p-660050;i-880399;contains
p-660050;i-880397;contains
p-660050;i-880383;contains
o-990115;i-880456;comprises
Golden Fleece Textiles S.A.R.L.;o-990115;places
i-880456;Echo Plus;is a
o-990116;i-880457;comprises
o-990116;i-880458;comprises
AlpenTech Innovations AG;o-990116;places
i-880457;iPhone X;is a
i-880458;Fire Stick;is a
p-660050;Majid Rafiei;shipped by
o-990117;i-880459;comprises
o-990117;i-880460;comprises
o-990117;i-880461;comprises
o-990117;i-880462;comprises
o-990117;i-880463;comprises
o-990117;i-880464;comprises
o-990117;i-880465;comprises
o-990117;i-880466;comprises
o-990117;i-880467;comprises
o-990117;i-880468;comprises
o-990117;i-880469;comprises
Carpathian Financial Services plc;o-990117;places
i-880459;MacBook Pro;is a
i-880460;Fire Stick;is a
i-880461;iPad Pro;is a
i-880462;Echo Studio;is a
i-880463;iPhone 8;is a
i-880464;iPad Pro;is a
i-880465;iPhone 11;is a
i-880466;Echo Plus;is a
i-880467;Fire Stick 4K;is a
i-880468;iPad Air;is a
i-880469;Fire Stick;is a
p-660051;i-880394;contains
p-660051;i-880393;contains
p-660051;i-880358;contains
p-660051;i-880371;contains
p-660051;i-880357;contains
p-660051;i-880392;contains
o-990118;i-880470;comprises
o-990118;i-880471;comprises
Balkan Minerals d.o.o.;o-990118;places
i-880470;Kindle Paperwhite;is a
i-880471;Kindle Paperwhite;is a
p-660051;Gyunam Park;shipped by
o-990119;i-880472;comprises
o-990119;i-880473;comprises
Carpathian Financial Services plc;o-990119;places
i-880472;Echo Plus;is a
i-880473;Echo Dot;is a
p-660052;i-880442;contains
p-660052;i-880441;contains
p-660052;i-880456;contains
p-660052;i-880340;contains
o-990120;i-880474;comprises
o-990120;i-880475;comprises
Danube Pharmaceuticals BV;o-990120;places
i-880474;iPad;is a
i-880475;MacBook Air;is a
o-990121;i-880476;comprises
o-990121;i-880477;comprises
o-990121;i-880478;comprises
Golden Fleece Textiles S.A.R.L.;o-990121;places
i-880476;Echo Dot;is a
i-880477;Echo Dot;is a
i-880478;iPad;is a
p-660052;Alessandro Berti;shipped by
o-990122;i-880479;comprises
