ocel_id;ocel_time;ocel_changed_field;Amount of Containers;Status
td217;2023-11-02 09:10:39;Status;;in transit
td218;2023-11-02 20:47:53;Status;;in transit
td219;2023-11-03 00:50:25;;2
td220;2023-11-03 07:07:19;;5
td219;2023-11-03 09:11:21;Status;;in transit
td195;2023-11-03 11:00:00;Status;;shipped
td196;2023-11-03 11:00:00;Status;;shipped
td208;2023-11-03 11:00:00;Status;;shipped
td188;2023-11-03 11:00:00;Status;;shipped
td197;2023-11-03 11:00:00;Status;;shipped
td200;2023-11-03 11:00:00;Status;;shipped
td204;2023-11-03 11:00:00;Status;;shipped
td190;2023-11-03 11:00:00;Status;;shipped
td205;2023-11-03 11:00:00;Status;;shipped
td186;2023-11-03 11:00:00;Status;;shipped
td220;2023-11-04 02:38:05;Status;;in transit
td221;2023-11-04 02:38:48;;4
td221;2023-11-04 19:40:53;Status;;in transit
td222;2023-11-06 22:25:58;;3
td223;2023-11-07 04:09:59;;3
td192;2023-11-07 11:00:00;Status;;shipped
td207;2023-11-07 11:00:00;Status;;shipped
td222;2023-11-07 20:04:12;Status;;in transit
td223;2023-11-07 21:56:50;Status;;in transit
td224;2023-11-07 22:07:59;;4
td225;2023-11-08 03:33:59;;2
td225;2023-11-08 15:28:42;Status;;in transit
td226;2023-11-08 21:55:59;;5
td224;2023-11-09 00:09:46;Status;;in transit
td227;2023-11-09 04:09:58;;5
td228;2023-11-09 22:07:59;;3
td229;2023-11-10 03:33:59;;4
td203;2023-11-10 11:00:00;Status;;shipped
td202;2023-11-10 11:00:00;Status;;shipped
td199;2023-11-10 11:00:00;Status;;shipped
td220;2023-11-10 11:00:00;Status;;shipped
td218;2023-11-10 11:00:00;Status;;shipped
td226;2023-11-10 21:33:05;Status;;in transit
td230;2023-11-10 22:43:59;;2
td228;2023-11-11 04:28:00;Status;;in transit
td231;2023-11-11 07:26:16;;5
td227;2023-11-11 08:39:48;Status;;in transit
td229;2023-11-12 15:57:00;Status;;in transit
td231;2023-11-12 20:13:10;Status;;in transit
td230;2023-11-13 00:29:20;Status;;in transit
td232;2023-11-14 01:06:50;;4
td233;2023-11-14 06:56:32;;5
td222;2023-11-14 11:00:00;Status;;shipped
td234;2023-11-15 01:16:08;;3
td232;2023-11-15 06:59:22;Status;;in transit
td235;2023-11-15 07:24:28;;2
td236;2023-11-16 00:58:04;;3
td235;2023-11-16 06:23:52;Status;;in transit
td237;2023-11-16 07:30:16;;3
td233;2023-11-16 23:12:32;Status;;in transit
td238;2023-11-17 01:06:46;;3
td234;2023-11-17 03:42:00;Status;;in transit
td239;2023-11-17 06:56:23;;3
td225;2023-11-17 11:00:00;Status;;shipped
td227;2023-11-17 11:00:00;Status;;shipped
td209;2023-11-17 11:00:00;Status;;shipped
td223;2023-11-17 11:00:00;Status;;shipped
td226;2023-11-17 11:00:00;Status;;shipped
td206;2023-11-17 11:00:00;Status;;shipped
td240;2023-11-18 03:20:00;;4
td236;2023-11-18 05:27:13;Status;;in transit
td239;2023-11-18 23:18:08;Status;;in transit
td237;2023-11-19 09:36:28;Status;;in transit
td240;2023-11-19 14:45:38;Status;;in transit
td238;2023-11-19 19:54:48;Status;;in transit
td241;2023-11-20 22:36:02;;3
td242;2023-11-21 04:30:06;;4
td210;2023-11-21 11:00:00;Status;;shipped
td215;2023-11-21 11:00:00;Status;;shipped
td214;2023-11-21 11:00:00;Status;;shipped
td221;2023-11-21 11:00:00;Status;;shipped
td241;2023-11-21 19:39:18;Status;;in transit
td243;2023-11-21 22:48:15;;5
td244;2023-11-22 04:54:31;;2
td245;2023-11-22 23:37:02;;5
td242;2023-11-23 01:26:05;Status;;in transit
td246;2023-11-23 05:32:07;;3
td243;2023-11-23 09:27:31;Status;;in transit
td247;2023-11-23 23:52:15;;1
td244;2023-11-24 05:40:42;Status;;in transit
td248;2023-11-24 06:02:30;;2
td211;2023-11-24 11:00:00;Status;;shipped
td234;2023-11-24 11:00:00;Status;;shipped
td216;2023-11-24 11:00:00;Status;;shipped
td219;2023-11-24 11:00:00;Status;;shipped
td228;2023-11-24 11:00:00;Status;;shipped
td232;2023-11-24 11:00:00;Status;;shipped
td224;2023-11-24 11:00:00;Status;;shipped
td213;2023-11-24 11:00:00;Status;;shipped
td212;2023-11-24 11:00:00;Status;;shipped
td247;2023-11-24 18:33:34;Status;;in transit
td246;2023-11-25 01:26:30;Status;;in transit
td249;2023-11-25 02:44:42;;1
td245;2023-11-25 09:44:07;Status;;in transit
td248;2023-11-25 14:09:07;Status;;in transit
td249;2023-11-25 18:34:07;Status;;in transit
td250;2023-11-27 22:36:01;;2
td251;2023-11-28 04:30:02;;3
td250;2023-11-28 09:15:16;Status;;in transit
td237;2023-11-28 11:00:00;Status;;shipped
td217;2023-11-28 11:00:00;Status;;shipped
td238;2023-11-28 11:00:00;Status;;shipped
td241;2023-11-28 11:00:00;Status;;shipped
td251;2023-11-28 19:43:04;Status;;in transit
td252;2023-11-28 22:48:06;;3
td253;2023-11-29 04:54:14;;2
td252;2023-11-29 15:26:37;Status;;in transit
td253;2023-11-29 19:51:37;Status;;in transit
td254;2023-11-29 23:36:31;;3
td255;2023-11-30 05:31:02;;5
td256;2023-11-30 23:50:07;;4
td254;2023-12-01 05:05:41;Status;;in transit
td257;2023-12-01 05:58:15;;4
td231;2023-12-01 11:00:00;Status;;shipped
td244;2023-12-01 11:00:00;Status;;shipped
td236;2023-12-01 11:00:00;Status;;shipped
td255;2023-12-01 19:09:50;Status;;in transit
td258;2023-12-02 02:34:19;;4
td256;2023-12-02 02:44:54;Status;;in transit
td257;2023-12-02 22:51:26;Status;;in transit
td258;2023-12-03 16:52:51;Status;;in transit
td259;2023-12-04 22:18:23;;3
td260;2023-12-05 03:54:46;;4
td239;2023-12-05 11:00:00;Status;;shipped
td251;2023-12-05 11:00:00;Status;;shipped
td245;2023-12-05 11:00:00;Status;;shipped
td233;2023-12-05 11:00:00;Status;;shipped
td242;2023-12-05 11:00:00;Status;;shipped
td230;2023-12-05 11:00:00;Status;;shipped
td229;2023-12-05 11:00:00;Status;;shipped
td259;2023-12-05 11:59:27;Status;;in transit
td261;2023-12-05 22:37:35;;4
td260;2023-12-06 02:36:53;Status;;in transit
td262;2023-12-06 04:33:10;;5
td263;2023-12-06 22:54:22;;4
td261;2023-12-07 02:18:16;Status;;in transit
td264;2023-12-07 05:06:47;;3
td263;2023-12-07 20:11:29;Status;;in transit
td265;2023-12-07 23:01:35;;5
td266;2023-12-08 05:21:10;;1
td246;2023-12-08 11:00:00;Status;;shipped
td240;2023-12-08 11:00:00;Status;;shipped
td249;2023-12-08 11:00:00;Status;;shipped
td235;2023-12-08 11:00:00;Status;;shipped
td262;2023-12-08 23:58:38;Status;;in transit
td267;2023-12-09 01:04:19;;3
td264;2023-12-09 06:58:05;Status;;in transit
td265;2023-12-09 16:05:45;Status;;in transit
td266;2023-12-09 20:39:35;Status;;in transit
td267;2023-12-10 04:22:00;Status;;in transit
td268;2023-12-11 21:45:20;;5
td269;2023-12-12 03:48:42;;3
td258;2023-12-12 11:00:00;Status;;shipped
td270;2023-12-12 22:25:27;;2
td271;2023-12-13 04:08:54;;5
td268;2023-12-13 09:38:33;Status;;in transit
td270;2023-12-13 20:14:33;Status;;in transit
td272;2023-12-13 22:05:50;;2
td269;2023-12-13 23:20:33;Status;;in transit
td273;2023-12-14 04:29:42;;2
td274;2023-12-14 22:47:26;;3
td275;2023-12-15 04:52:55;;2
td272;2023-12-15 05:56:46;Status;;in transit
td250;2023-12-15 11:00:00;Status;;shipped
td254;2023-12-15 11:00:00;Status;;shipped
td259;2023-12-15 11:00:00;Status;;shipped
td243;2023-12-15 11:00:00;Status;;shipped
td261;2023-12-15 11:00:00;Status;;shipped
td262;2023-12-15 11:00:00;Status;;shipped
td273;2023-12-15 18:51:42;Status;;in transit
td271;2023-12-15 22:25:14;Status;;in transit
td276;2023-12-16 00:55:40;;4
td275;2023-12-16 01:02:50;Status;;in transit
td274;2023-12-16 22:16:50;Status;;in transit
td276;2023-12-17 03:03:58;Status;;in transit
td277;2023-12-18 21:30:39;;3
td278;2023-12-19 03:19:18;;2
td248;2023-12-19 11:00:00;Status;;shipped
td253;2023-12-19 11:00:00;Status;;shipped
td247;2023-12-19 11:00:00;Status;;shipped
td252;2023-12-19 11:00:00;Status;;shipped
td256;2023-12-19 11:00:00;Status;;shipped
td277;2023-12-19 12:04:30;Status;;in transit
td278;2023-12-19 19:43:40;Status;;in transit
td279;2023-12-19 21:26:38;;5
td280;2023-12-20 03:11:19;;5
td281;2023-12-20 21:10:39;;1
td282;2023-12-21 02:39:19;;5
td283;2023-12-21 21:06:39;;2
td284;2023-12-22 03:31:19;;4
td272;2023-12-22 11:00:00;Status;;shipped
td269;2023-12-22 11:00:00;Status;;shipped
td270;2023-12-22 11:00:00;Status;;shipped
td255;2023-12-22 11:00:00;Status;;shipped
td265;2023-12-22 11:00:00;Status;;shipped
td276;2023-12-22 11:00:00;Status;;shipped
td280;2023-12-22 11:08:46;Status;;in transit
td279;2023-12-22 15:29:18;Status;;in transit
td285;2023-12-22 22:37:30;;3
td281;2023-12-23 00:02:03;Status;;in transit
td283;2023-12-23 04:24:44;Status;;in transit
td286;2023-12-23 07:06:50;;5
td286;2023-12-24 16:14:31;Status;;in transit
td282;2023-12-24 19:35:16;Status;;in transit
td285;2023-12-25 02:33:18;Status;;in transit
td284;2023-12-25 06:27:26;Status;;in transit
td287;2023-12-26 00:40:34;;5
td288;2023-12-26 06:39:10;;2
td266;2023-12-26 11:00:00;Status;;shipped
td274;2023-12-26 11:00:00;Status;;shipped
td257;2023-12-26 11:00:00;Status;;shipped
td278;2023-12-26 11:00:00;Status;;shipped
td289;2023-12-27 00:50:08;;4
td287;2023-12-27 05:23:10;Status;;in transit
td290;2023-12-27 07:06:25;;1
td288;2023-12-27 10:05:50;Status;;in transit
td290;2023-12-27 19:39:41;Status;;in transit
td291;2023-12-28 01:31:00;;5
td292;2023-12-28 08:09:01;;4
td289;2023-12-28 08:52:38;Status;;in transit
td293;2023-12-29 01:03:43;;4
td294;2023-12-29 07:47:14;;3
td287;2023-12-29 11:00:00;Status;;shipped
td264;2023-12-29 11:00:00;Status;;shipped
td271;2023-12-29 11:00:00;Status;;shipped
td260;2023-12-29 11:00:00;Status;;shipped
td267;2023-12-29 11:00:00;Status;;shipped
td273;2023-12-29 11:00:00;Status;;shipped
td263;2023-12-29 11:00:00;Status;;shipped
td268;2023-12-29 11:00:00;Status;;shipped
td295;2023-12-30 03:47:12;;2
td292;2023-12-30 04:54:24;Status;;in transit
td293;2023-12-30 08:47:29;Status;;in transit
td291;2023-12-30 16:44:29;Status;;in transit
td294;2023-12-30 20:42:59;Status;;in transit
td295;2023-12-31 00:41:29;Status;;in transit
td296;2024-01-01 23:22:15;;5
td297;2024-01-02 05:02:33;;3
td298;2024-01-02 23:53:06;;2
td299;2024-01-03 06:04:15;;4
td296;2024-01-03 06:37:47;Status;;in transit
td297;2024-01-03 19:29:22;Status;;in transit
td300;2024-01-04 00:56:31;;3
td301;2024-01-04 07:25:34;;2
td298;2024-01-04 07:40:58;Status;;in transit
td299;2024-01-04 11:10:48;Status;;in transit
td302;2024-01-05 00:59:43;;3
td300;2024-01-05 02:57:04;Status;;in transit
td301;2024-01-05 06:41:15;Status;;in transit
td303;2024-01-05 07:35:14;;5
td292;2024-01-05 11:00:00;Status;;shipped
td279;2024-01-05 11:00:00;Status;;shipped
td277;2024-01-05 11:00:00;Status;;shipped
td282;2024-01-05 11:00:00;Status;;shipped
td302;2024-01-05 18:18:21;Status;;in transit
td304;2024-01-06 03:26:37;;5
td304;2024-01-07 12:46:03;Status;;in transit
td303;2024-01-07 17:46:23;Status;;in transit
td305;2024-01-08 22:47:15;;2
td306;2024-01-09 04:52:33;;2
td305;2024-01-09 10:08:08;Status;;in transit
td275;2024-01-09 11:00:00;Status;;shipped
td285;2024-01-09 11:00:00;Status;;shipped
td280;2024-01-09 11:00:00;Status;;shipped
td284;2024-01-09 11:00:00;Status;;shipped
td306;2024-01-09 17:55:08;Status;;in transit
td307;2024-01-09 23:33:06;;4
td308;2024-01-10 05:24:15;;3
td309;2024-01-10 23:36:30;;4
td310;2024-01-11 05:31:02;;5
td308;2024-01-11 06:30:57;Status;;in transit
td311;2024-01-11 23:50:06;;2
td307;2024-01-12 04:30:33;Status;;in transit
td312;2024-01-12 05:58:14;;4
td309;2024-01-12 08:29:03;Status;;in transit
td295;2024-01-12 11:00:00;Status;;shipped
td300;2024-01-12 11:00:00;Status;;shipped
td291;2024-01-12 11:00:00;Status;;shipped
td303;2024-01-12 11:00:00;Status;;shipped
td293;2024-01-12 11:00:00;Status;;shipped
td290;2024-01-12 11:00:00;Status;;shipped
td286;2024-01-12 11:00:00;Status;;shipped
td313;2024-01-13 02:34:20;;2
td310;2024-01-13 13:38:43;Status;;in transit
td311;2024-01-13 22:01:13;Status;;in transit
td312;2024-01-14 01:31:13;Status;;in transit
td313;2024-01-14 05:56:13;Status;;in transit
td314;2024-01-15 22:18:22;;3
td315;2024-01-16 03:54:47;;2
td314;2024-01-16 10:03:13;Status;;in transit
td294;2024-01-16 11:00:00;Status;;shipped
td281;2024-01-16 11:00:00;Status;;shipped
td283;2024-01-16 11:00:00;Status;;shipped
td296;2024-01-16 11:00:00;Status;;shipped
td298;2024-01-16 11:00:00;Status;;shipped
td288;2024-01-16 11:00:00;Status;;shipped
td297;2024-01-16 11:00:00;Status;;shipped
td315;2024-01-16 15:31:23;Status;;in transit
td316;2024-01-16 22:37:35;;3
td317;2024-01-17 04:33:10;;5
td318;2024-01-17 22:54:22;;5
td316;2024-01-17 23:22:49;Status;;in transit
td319;2024-01-18 05:06:47;;4
td320;2024-01-18 23:01:34;;5
td317;2024-01-19 00:10:11;Status;;in transit
td321;2024-01-19 05:21:10;;2
td319;2024-01-19 10:03:00;Status;;in transit
td289;2024-01-19 11:00:00;Status;;shipped
td312;2024-01-19 11:00:00;Status;;shipped
td304;2024-01-19 11:00:00;Status;;shipped
td299;2024-01-19 11:00:00;Status;;shipped
td318;2024-01-19 21:45:24;Status;;in transit
td322;2024-01-20 01:04:18;;3
td321;2024-01-20 04:45:04;Status;;in transit
td320;2024-01-20 14:58:44;Status;;in transit
td322;2024-01-20 22:47:44;Status;;in transit
td323;2024-01-22 21:45:20;;4
td324;2024-01-23 03:48:43;;5
td306;2024-01-23 11:00:00;Status;;shipped
td318;2024-01-23 11:00:00;Status;;shipped
td311;2024-01-23 11:00:00;Status;;shipped
td323;2024-01-23 19:01:01;Status;;in transit
td325;2024-01-23 22:25:27;;4
td326;2024-01-24 04:08:54;;5
td327;2024-01-24 22:05:50;;2
td324;2024-01-25 00:32:01;Status;;in transit
td328;2024-01-25 04:29:42;;4
td327;2024-01-25 18:09:17;Status;;in transit
td329;2024-01-25 22:47:27;;4
td330;2024-01-26 04:52:54;;3
td302;2024-01-26 11:00:00;Status;;shipped
td307;2024-01-26 11:00:00;Status;;shipped
td315;2024-01-26 11:00:00;Status;;shipped
td313;2024-01-26 11:00:00;Status;;shipped
td308;2024-01-26 11:00:00;Status;;shipped
td305;2024-01-26 11:00:00;Status;;shipped
td331;2024-01-27 00:55:40;;3
td325;2024-01-27 03:25:49;Status;;in transit
td330;2024-01-27 08:10:19;Status;;in transit
td326;2024-01-28 00:49:51;Status;;in transit
td331;2024-01-28 09:16:56;Status;;in transit
td328;2024-01-28 13:59:36;Status;;in transit
td329;2024-01-28 18:42:16;Status;;in transit
td332;2024-01-29 21:30:39;;5
td333;2024-01-30 03:19:18;;5
td316;2024-01-30 11:00:00;Status;;shipped
td301;2024-01-30 11:00:00;Status;;shipped
td334;2024-01-30 21:26:38;;3
td335;2024-01-31 03:11:19;;2
td336;2024-01-31 21:10:38;;3
td335;2024-02-01 01:01:48;Status;;in transit
td337;2024-02-01 02:39:18;;1
td334;2024-02-01 13:45:04;Status;;in transit
td337;2024-02-01 18:01:14;Status;;in transit
td338;2024-02-01 21:06:38;;2
td333;2024-02-02 01:42:54;Status;;in transit
td339;2024-02-02 03:31:18;;3
td336;2024-02-02 10:43:29;Status;;in transit
td323;2024-02-02 11:00:00;Status;;shipped
td321;2024-02-02 11:00:00;Status;;shipped
td322;2024-02-02 11:00:00;Status;;shipped
td320;2024-02-02 11:00:00;Status;;shipped
td330;2024-02-02 11:00:00;Status;;shipped
td310;2024-02-02 11:00:00;Status;;shipped
td309;2024-02-02 11:00:00;Status;;shipped
td340;2024-02-02 22:37:29;;2
td332;2024-02-03 05:22:31;Status;;in transit
td341;2024-02-03 07:06:50;;5
td339;2024-02-03 08:40:15;Status;;in transit
td338;2024-02-03 17:13:24;Status;;in transit
td341;2024-02-04 17:22:59;Status;;in transit
td340;2024-02-04 22:32:09;Status;;in transit
td342;2024-02-06 00:40:35;;2
td343;2024-02-06 06:39:11;;5
td329;2024-02-06 11:00:00;Status;;shipped
td314;2024-02-06 11:00:00;Status;;shipped
td319;2024-02-06 11:00:00;Status;;shipped
td342;2024-02-06 13:03:45;Status;;in transit
td344;2024-02-07 00:50:08;;5
td345;2024-02-07 07:06:26;;4
td346;2024-02-08 01:31:00;;4
td347;2024-02-08 08:09:01;;5
td348;2024-02-09 01:03:43;;5
td345;2024-02-09 07:26:10;Status;;in transit
td349;2024-02-09 07:47:14;;3
td317;2024-02-09 11:00:00;Status;;shipped
td334;2024-02-09 11:00:00;Status;;shipped
td350;2024-02-10 03:47:12;;2
td350;2024-02-11 09:52:08;Status;;in transit
td343;2024-02-12 17:26:42;Status;;in transit
td346;2024-02-12 20:17:27;Status;;in transit
td351;2024-02-12 23:22:16;;2
td344;2024-02-13 00:24:47;Status;;in transit
td347;2024-02-13 04:31:30;Status;;in transit
td352;2024-02-13 05:02:33;;5
td348;2024-02-13 07:51:02;Status;;in transit
td336;2024-02-13 11:00:00;Status;;shipped
td339;2024-02-13 11:00:00;Status;;shipped
td343;2024-02-13 11:00:00;Status;;shipped
td326;2024-02-13 11:00:00;Status;;shipped
td324;2024-02-13 11:00:00;Status;;shipped
td332;2024-02-13 11:00:00;Status;;shipped
td349;2024-02-13 21:28:10;Status;;in transit
td353;2024-02-13 23:53:07;;3
td354;2024-02-14 06:04:14;;4
td351;2024-02-14 06:36:44;Status;;in transit
td355;2024-02-15 00:56:31;;5
td352;2024-02-15 01:39:12;Status;;in transit
td356;2024-02-15 07:25:35;;3
td357;2024-02-16 00:59:44;;5
td358;2024-02-16 07:35:14;;5
td338;2024-02-16 11:00:00;Status;;shipped
td340;2024-02-16 11:00:00;Status;;shipped
td342;2024-02-16 11:00:00;Status;;shipped
td349;2024-02-16 11:00:00;Status;;shipped
td333;2024-02-16 11:00:00;Status;;shipped
td327;2024-02-16 11:00:00;Status;;shipped
td325;2024-02-16 11:00:00;Status;;shipped
td328;2024-02-16 11:00:00;Status;;shipped
td341;2024-02-16 11:00:00;Status;;shipped
td353;2024-02-16 23:42:28;Status;;in transit
td359;2024-02-17 03:26:37;;4
td356;2024-02-18 06:43:18;Status;;in transit
td354;2024-02-18 14:11:18;Status;;in transit
td358;2024-02-19 01:31:32;Status;;in transit
td359;2024-02-19 05:30:02;Status;;in transit
td357;2024-02-19 13:27:02;Status;;in transit
td355;2024-02-19 17:25:32;Status;;in transit
td360;2024-02-19 22:47:16;;4
td361;2024-02-20 04:52:32;;4
td346;2024-02-20 11:00:00;Status;;shipped
td347;2024-02-20 11:00:00;Status;;shipped
td360;2024-02-20 19:55:56;Status;;in transit
td362;2024-02-20 23:33:06;;4
td363;2024-02-21 05:24:15;;2
td364;2024-02-21 23:36:30;;2
td365;2024-02-22 05:31:02;;2
td361;2024-02-22 07:19:34;Status;;in transit
td364;2024-02-22 16:15:17;Status;;in transit
td363;2024-02-22 18:52:53;Status;;in transit
td362;2024-02-22 23:22:21;Status;;in transit
td366;2024-02-22 23:50:06;;2
td367;2024-02-23 05:58:14;;3
td365;2024-02-23 07:04:23;Status;;in transit
td337;2024-02-23 11:00:00;Status;;shipped
td331;2024-02-23 11:00:00;Status;;shipped
td350;2024-02-23 11:00:00;Status;;shipped
td354;2024-02-23 11:00:00;Status;;shipped
td367;2024-02-24 01:23:06;Status;;in transit
td368;2024-02-24 02:34:19;;5
td366;2024-02-24 04:43:51;Status;;in transit
td368;2024-02-25 06:22:43;Status;;in transit
td369;2024-02-26 22:18:23;;4
td370;2024-02-27 03:54:46;;3
td358;2024-02-27 11:00:00;Status;;shipped
td335;2024-02-27 11:00:00;Status;;shipped
td353;2024-02-27 11:00:00;Status;;shipped
td348;2024-02-27 11:00:00;Status;;shipped
td359;2024-02-27 11:00:00;Status;;shipped
td369;2024-02-27 21:45:42;Status;;in transit
td371;2024-02-27 22:37:34;;2
td372;2024-02-28 04:33:10;;1
td370;2024-02-28 04:36:57;Status;;in transit
td372;2024-02-28 13:31:25;Status;;in transit
td371;2024-02-28 17:32:55;Status;;in transit
td373;2024-02-28 22:54:23;;2
td374;2024-02-29 05:06:46;;5
td373;2024-02-29 09:49:28;Status;;in transit
td375;2024-02-29 23:01:35;;5
td374;2024-03-01 04:06:21;Status;;in transit
td376;2024-03-01 05:21:10;;2
td361;2024-03-01 11:00:00;Status;;shipped
td362;2024-03-01 11:00:00;Status;;shipped
td352;2024-03-01 11:00:00;Status;;shipped
td377;2024-03-02 01:04:18;;5
td375;2024-03-02 02:17:26;Status;;in transit
td376;2024-03-02 23:10:39;Status;;in transit
td377;2024-03-03 09:02:23;Status;;in transit
td378;2024-03-04 21:45:20;;3
td379;2024-03-05 03:48:43;;3
td378;2024-03-05 09:08:11;Status;;in transit
td367;2024-03-05 11:00:00;Status;;shipped
td363;2024-03-05 11:00:00;Status;;shipped
td345;2024-03-05 11:00:00;Status;;shipped
td355;2024-03-05 11:00:00;Status;;shipped
td364;2024-03-05 11:00:00;Status;;shipped
td369;2024-03-05 11:00:00;Status;;shipped
td360;2024-03-05 11:00:00;Status;;shipped
td357;2024-03-05 11:00:00;Status;;shipped
td344;2024-03-05 11:00:00;Status;;shipped
td379;2024-03-05 18:37:47;Status;;in transit
td380;2024-03-05 22:25:26;;5
td381;2024-03-06 04:08:54;;2
td380;2024-03-06 20:22:41;Status;;in transit
td382;2024-03-06 22:05:50;;4
td381;2024-03-06 23:14:53;Status;;in transit
td383;2024-03-07 04:29:43;;3
td382;2024-03-07 16:08:25;Status;;in transit
td384;2024-03-07 22:47:26;;2
td383;2024-03-07 22:54:45;Status;;in transit
td385;2024-03-08 04:52:54;;3
td384;2024-03-08 08:26:37;Status;;in transit
td366;2024-03-08 11:00:00;Status;;shipped
td370;2024-03-08 11:00:00;Status;;shipped
td365;2024-03-08 11:00:00;Status;;shipped
td351;2024-03-08 11:00:00;Status;;shipped
td385;2024-03-08 18:32:07;Status;;in transit
td386;2024-03-09 00:55:40;;2
td386;2024-03-09 11:39:14;Status;;in transit
td387;2024-03-11 21:30:38;;5
td388;2024-03-12 03:19:19;;4
td356;2024-03-12 11:00:00;Status;;shipped
td371;2024-03-12 11:00:00;Status;;shipped
td374;2024-03-12 11:00:00;Status;;shipped
td389;2024-03-12 21:26:39;;2
td387;2024-03-13 01:48:38;Status;;in transit
td390;2024-03-13 03:11:18;;4
td389;2024-03-13 14:01:02;Status;;in transit
td388;2024-03-13 18:12:50;Status;;in transit
td391;2024-03-13 21:10:38;;2
td392;2024-03-14 02:39:18;;4
td391;2024-03-14 05:54:26;Status;;in transit
td393;2024-03-14 21:06:39;;5
td392;2024-03-14 21:45:30;Status;;in transit
td390;2024-03-15 00:02:24;Status;;in transit
td394;2024-03-15 03:31:18;;3
td379;2024-03-15 11:00:00;Status;;shipped
td385;2024-03-15 11:00:00;Status;;shipped
td378;2024-03-15 11:00:00;Status;;shipped
td375;2024-03-15 11:00:00;Status;;shipped
td377;2024-03-15 11:00:00;Status;;shipped
td381;2024-03-15 11:00:00;Status;;shipped
td394;2024-03-15 21:21:40;Status;;in transit
td395;2024-03-15 22:37:29;;4
td393;2024-03-16 03:56:20;Status;;in transit
td396;2024-03-16 07:06:50;;4
td395;2024-03-17 07:36:40;Status;;in transit
td396;2024-03-17 12:01:40;Status;;in transit
td397;2024-03-19 00:40:35;;3
td398;2024-03-19 06:39:10;;4
td382;2024-03-19 11:00:00;Status;;shipped
td368;2024-03-19 11:00:00;Status;;shipped
